Date,N_ANT_POSITIVOS,N_ANT,N_PCR_POSITIVOS,N_PCR
2021-09-10,6,129,62,931
2021-09-10,15,772,30,710
2021-09-10,72,3688,275,4788
2021-09-10,5,85,22,522
2021-09-10,138,4005,403,11277
2021-09-10,11,130,13,328
2021-09-10,93,805,114,1524
2021-09-10,66,3078,192,3644
2021-09-10,15,187,35,427
2021-09-09,16,576,63,964
2021-09-09,0,75,8,115
2021-09-09,284,9344,521,7372
2021-09-09,6,243,35,540
2021-09-09,21,958,48,640
2021-09-09,19,383,109,1347
2021-09-09,9,148,44,564
2021-09-09,4,102,30,506
2021-09-09,6,230,43,648
2021-09-09,6,428,39,665
2021-09-09,4,685,27,839
2021-09-09,13,255,89,916
2021-09-09,4,38,9,69
2021-09-09,7,220,76,615
2021-09-09,21,195,53,486
2021-09-09,38,731,123,1883
2021-09-09,0,59,11,286
2021-09-09,36,460,70,796
2021-09-09,8,85,9,116
2021-09-09,75,1115,129,817
2021-09-09,2,40,2,67
2021-09-09,4,97,23,373
2021-09-09,12,594,41,1215
2021-09-09,4,293,25,599
2021-09-09,2,47,15,154
2021-09-09,12,543,25,312
2021-09-09,12,798,49,942
2021-09-09,12,586,70,805
2021-09-09,22,514,130,1291
2021-09-09,2,130,36,331
2021-09-09,18,264,26,1698
2021-09-09,5,135,1,32
2021-09-09,3,122,39,702
2021-09-09,5,90,27,212
2021-09-09,17,318,30,386
2021-09-09,15,339,62,651
2021-09-09,13,75,17,179
2021-09-09,30,535,60,2312
2021-09-09,6,37,13,143
2021-09-09,63,776,100,1118
2021-09-09,4,126,66,936
2021-09-09,14,210,17,318
2021-09-09,11,591,90,1338
2021-09-09,27,427,68,2305
2021-09-09,193,3830,348,12679
2021-09-09,31,409,94,1497
2021-09-09,11,186,93,806
2021-09-09,6,95,19,224
2021-09-09,102,3891,456,5235
2021-09-09,4,154,41,1655
2021-09-09,73,2916,173,3328
2021-09-09,8,93,30,403
2021-09-09,15,174,6,61
2021-09-08,36,340,92,1198
2021-09-08,24,384,109,1464
2021-09-08,10,219,26,476
2021-09-08,42,500,49,1535
2021-09-08,4,27,7,172
2021-09-08,92,3620,338,6080
2021-09-08,12,223,52,991
2021-09-08,8,153,35,328
2021-09-08,22,329,66,1080
2021-09-08,204,4360,352,16842
2021-09-08,11,128,42,331
2021-09-08,29,437,87,2085
2021-09-08,21,231,36,426
2021-09-08,4,96,27,373
2021-09-08,0,126,33,1627
2021-09-08,66,2257,141,3274
2021-09-08,4,106,12,201
2021-09-08,11,129,16,497
2021-09-08,11,547,53,878
2021-09-08,64,787,93,1577
2021-09-08,32,450,88,1029
2021-09-08,75,1124,171,1333
2021-09-08,7,254,36,442
2021-09-08,21,199,5,60
2021-09-08,8,108,68,844
2021-09-08,13,321,50,704
2021-09-08,20,800,100,1360
2021-09-08,7,63,7,92
2021-09-08,3,96,6,70
2021-09-08,37,570,40,1814
2021-09-08,40,570,70,1007
2021-09-08,3,49,16,151
2021-09-08,5,642,42,814
2021-09-08,13,477,22,283
2021-09-08,16,138,60,555
2021-09-08,4,257,12,608
2021-09-08,2,150,22,452
2021-09-08,25,831,54,1029
2021-09-08,4,197,15,497
2021-09-08,49,728,126,2641
2021-09-08,4,105,17,285
2021-09-08,0,25,19,190
2021-09-08,0,43,9,197
2021-09-08,6,60,7,100
2021-09-08,3,89,3,251
2021-09-08,13,555,61,1354
2021-09-08,2,35,1,116
2021-09-08,2,68,4,189
2021-09-08,5,184,29,490
2021-09-08,10,319,19,173
2021-09-08,325,7949,607,8664
2021-09-08,4,91,20,165
2021-09-08,26,320,31,1527
2021-09-07,1,22,4,117
2021-09-07,3,77,17,206
2021-09-07,32,428,85,1062
2021-09-07,3,55,3,142
2021-09-07,15,279,72,766
2021-09-07,31,202,82,776
2021-09-07,1,73,10,194
2021-09-07,19,898,60,1212
2021-09-07,64,1240,203,1552
2021-09-07,3,652,63,988
2021-09-07,13,629,51,1358
2021-09-07,6,115,26,455
2021-09-07,8,348,20,635
2021-09-07,445,9489,667,9916
2021-09-07,35,519,168,1670
2021-09-07,9,132,18,98
2021-09-07,45,543,46,1618
2021-09-07,10,343,101,1249
2021-09-07,7,353,23,611
2021-09-07,25,213,6,62
2021-09-07,9,352,70,813
2021-09-07,21,167,34,675
2021-09-07,11,671,90,1577
2021-09-07,4,134,69,1032
2021-09-07,21,1066,59,903
2021-09-07,1,170,46,1909
2021-09-07,39,531,95,1891
2021-09-07,13,88,12,191
2021-09-07,7,294,86,1209
2021-09-07,76,3186,292,5555
2021-09-07,9,611,86,1128
2021-09-07,11,271,48,886
2021-09-07,20,229,39,493
2021-09-07,2,44,23,212
2021-09-07,51,810,172,2902
2021-09-07,11,112,36,325
2021-09-07,3,45,12,209
2021-09-07,21,375,142,1885
2021-09-07,9,229,52,705
2021-09-07,19,445,64,901
2021-09-07,2,25,16,206
2021-09-07,227,4402,456,14045
2021-09-07,10,153,25,910
2021-09-07,77,2802,191,3164
2021-09-07,28,361,80,1387
2021-09-07,23,328,29,1115
2021-09-07,36,484,55,2100
2021-09-07,7,173,29,504
2021-09-07,22,671,58,854
2021-09-07,11,90,34,439
2021-09-07,82,814,149,2245
2021-09-07,3,102,51,613
2021-09-07,18,128,18,273
2021-09-06,13,648,93,1424
2021-09-06,17,283,46,830
2021-09-06,1,66,18,336
2021-09-06,45,442,102,1268
2021-09-06,3,54,6,238
2021-09-06,7,37,2,169
2021-09-06,5,66,9,199
2021-09-06,28,510,138,1370
2021-09-06,79,1621,125,1164
2021-09-06,8,58,25,153
2021-09-06,6,578,16,405
2021-09-06,35,730,52,1030
2021-09-06,8,126,33,458
2021-09-06,5,466,13,276
2021-09-06,11,715,51,830
2021-09-06,0,38,10,213
2021-09-06,4,155,9,46
2021-09-06,6,288,39,543
2021-09-06,14,458,52,845
2021-09-06,37,436,111,1826
2021-09-06,6,215,30,500
2021-09-06,529,11777,400,8401
2021-09-06,1,31,4,115
2021-09-06,9,212,58,485
2021-09-06,17,567,32,431
2021-09-06,16,343,73,1207
2021-09-06,26,401,63,1336
2021-09-06,12,118,20,386
2021-09-06,5,180,77,1097
2021-09-06,21,174,35,580
2021-09-06,25,403,26,650
2021-09-06,124,3664,302,4269
2021-09-06,103,960,119,1596
2021-09-06,301,5361,463,10382
2021-09-06,17,382,83,1082
2021-09-06,32,983,68,923
2021-09-06,11,138,17,452
2021-09-06,103,3082,193,3078
2021-09-06,16,245,41,644
2021-09-06,16,115,26,423
2021-09-06,50,566,39,1386
2021-09-06,14,686,49,1484
2021-09-06,9,769,56,967
2021-09-06,5,187,20,642
2021-09-06,18,105,18,178
2021-09-06,46,794,59,1429
2021-09-06,12,245,4,68
2021-09-06,33,424,104,2003
2021-09-06,14,99,38,291
2021-09-06,59,880,172,2931
2021-09-06,46,232,73,636
2021-09-06,1,169,32,1617
2021-09-06,23,748,71,1080
2021-09-05,6,99,16,373
2021-09-05,5,64,17,429
2021-09-05,1,28,3,74
2021-09-05,10,98,4,144
2021-09-05,5,523,24,549
2021-09-05,22,449,23,861
2021-09-05,19,197,42,554
2021-09-05,5,107,24,307
2021-09-05,22,239,11,212
2021-09-05,6,52,14,276
2021-09-05,33,559,56,416
2021-09-05,7,312,30,772
2021-09-05,1,77,45,1150
2021-09-05,3,84,6,29
2021-09-05,7,120,17,298
2021-09-05,14,229,44,597
2021-09-05,0,51,21,430
2021-09-05,11,118,21,390
2021-09-05,17,173,7,126
2021-09-05,8,49,0,45
2021-09-05,1,113,71,837
2021-09-05,4,65,7,94
2021-09-05,7,105,3,157
2021-09-05,8,39,17,58
2021-09-05,17,160,40,570
2021-09-05,13,511,71,1389
2021-09-05,24,445,29,439
2021-09-05,30,247,14,236
2021-09-05,2,35,4,88
2021-09-05,13,186,10,265
2021-09-05,23,193,28,490
2021-09-05,54,2564,184,2742
2021-09-05,10,121,0,35
2021-09-05,1,67,58,571
2021-09-05,32,224,84,1371
2021-09-05,85,1443,84,2230
2021-09-05,11,203,20,323
2021-09-05,3,84,9,132
2021-09-05,7,240,27,495
2021-09-05,127,3014,150,3675
2021-09-05,11,314,39,570
2021-09-05,0,54,6,48
2021-09-05,4,41,1,46
2021-09-05,2,37,6,144
2021-09-05,4,47,18,303
2021-09-05,9,109,6,158
2021-09-05,45,1839,107,1629
2021-09-05,19,372,39,713
2021-09-05,0,34,6,127
2021-09-05,29,448,29,557
2021-09-05,14,122,2,153
2021-09-05,2,24,4,77
2021-09-05,4,130,8,199
2021-09-04,6,33,7,245
2021-09-04,6,107,7,318
2021-09-04,0,14,5,160
2021-09-04,2,69,2,33
2021-09-04,18,306,20,401
2021-09-04,36,605,91,1728
2021-09-04,2,40,2,39
2021-09-04,0,32,11,159
2021-09-04,8,95,14,278
2021-09-04,0,19,5,129
2021-09-04,9,448,59,887
2021-09-04,9,68,9,172
2021-09-04,14,189,16,382
2021-09-04,20,254,68,639
2021-09-04,6,128,21,413
2021-09-04,20,717,78,1459
2021-09-04,120,3469,414,6952
2021-09-04,13,63,33,157
2021-09-04,27,229,74,1268
2021-09-04,11,114,66,672
2021-09-04,23,397,33,578
2021-09-04,6,65,33,299
2021-09-04,12,539,42,1338
2021-09-04,7,168,56,548
2021-09-04,19,192,9,348
2021-09-04,12,309,39,765
2021-09-04,15,148,4,35
2021-09-04,3,27,34,283
2021-09-04,3,96,11,287
2021-09-04,24,291,85,1471
2021-09-04,9,67,16,328
2021-09-04,1,43,14,292
2021-09-04,4,97,33,1604
2021-09-04,122,2042,138,4783
2021-09-04,14,117,19,401
2021-09-04,37,531,114,1414
2021-09-04,53,2291,134,2969
2021-09-04,20,477,32,523
2021-09-04,5,174,9,375
2021-09-04,3,102,15,88
2021-09-04,19,90,63,743
2021-09-04,7,58,9,283
2021-09-04,15,558,95,1527
2021-09-04,10,184,33,571
2021-09-04,40,3125,233,4445
2021-09-04,4,35,16,122
2021-09-04,5,340,40,902
2021-09-04,29,537,100,992
2021-09-04,11,143,27,424
2021-09-04,21,237,27,425
2021-09-04,24,281,69,1131
2021-09-04,5,311,16,365
2021-09-04,8,83,39,318
2021-09-03,8,72,7,155
2021-09-03,63,899,170,2606
2021-09-03,16,251,47,743
2021-09-03,5,72,22,279
2021-09-03,47,498,120,978
2021-09-03,13,748,42,1366
2021-09-03,89,1184,189,1684
2021-09-03,4,62,12,165
2021-09-03,33,735,36,1154
2021-09-03,10,756,65,1279
2021-09-03,37,585,179,1611
2021-09-03,8,219,33,493
2021-09-03,16,203,87,884
2021-09-03,110,1083,166,2078
2021-09-03,30,589,73,974
2021-09-03,72,3992,422,5902
2021-09-03,11,115,49,599
2021-09-03,24,756,72,1148
2021-09-03,7,142,67,960
2021-09-03,7,182,24,454
2021-09-03,11,108,30,513
2021-09-03,31,239,3,84
2021-09-03,40,485,119,1817
2021-09-03,7,392,44,685
2021-09-03,16,365,46,543
2021-09-03,22,620,81,980
2021-09-03,8,165,8,87
2021-09-03,6,64,16,212
2021-09-03,19,496,53,964
2021-09-03,6,73,9,139
2021-09-03,2,35,3,115
2021-09-03,4,90,47,561
2021-09-03,3,55,18,206
2021-09-03,30,456,119,1331
2021-09-03,471,10019,642,9045
2021-09-03,38,394,40,845
2021-09-03,15,287,54,544
2021-09-03,61,929,50,1405
2021-09-03,34,403,56,619
2021-09-03,11,44,20,229
2021-09-03,20,147,43,542
2021-09-03,29,267,34,700
2021-09-03,240,4981,442,10627
2021-09-03,34,980,72,997
2021-09-03,7,145,52,1579
2021-09-03,14,179,23,293
2021-09-03,112,3404,230,3834
2021-09-03,11,241,44,771
2021-09-03,29,159,80,737
2021-09-03,12,734,118,1450
2021-09-03,14,278,41,480
2021-09-03,17,106,33,288
2021-09-03,23,261,84,1088
2021-09-02,29,647,116,1075
2021-09-02,103,3166,253,3693
2021-09-02,98,951,168,2010
2021-09-02,230,5020,397,14215
2021-09-02,96,4376,412,4762
2021-09-02,24,293,36,515
2021-09-02,37,1009,95,1100
2021-09-02,7,41,18,247
2021-09-02,37,436,76,1208
2021-09-02,10,267,60,455
2021-09-02,6,70,21,183
2021-09-02,28,372,35,2062
2021-09-02,15,269,102,1055
2021-09-02,8,138,23,520
2021-09-02,424,10038,810,8484
2021-09-02,5,122,31,415
2021-09-02,15,441,23,364
2021-09-02,5,49,4,113
2021-09-02,5,790,92,1139
2021-09-02,69,867,183,2449
2021-09-02,3,70,31,404
2021-09-02,5,52,28,253
2021-09-02,11,67,5,132
2021-09-02,1,49,11,131
2021-09-02,45,410,93,922
2021-09-02,7,212,49,733
2021-09-02,34,512,35,1845
2021-09-02,70,1031,210,1073
2021-09-02,3,63,5,142
2021-09-02,24,759,74,1357
2021-09-02,26,690,59,1077
2021-09-02,10,385,22,500
2021-09-02,40,449,187,1408
2021-09-02,11,251,61,683
2021-09-02,10,200,72,656
2021-09-02,16,108,24,261
2021-09-02,49,666,57,2486
2021-09-02,20,530,108,1033
2021-09-02,11,811,79,782
2021-09-02,22,153,2,31
2021-09-02,7,143,104,1211
2021-09-02,11,105,70,607
2021-09-02,50,515,143,1768
2021-09-02,9,206,75,2004
2021-09-02,12,190,63,779
2021-09-02,24,129,30,289
2021-09-02,14,627,126,1448
2021-09-02,23,193,21,453
2021-09-02,40,499,110,1346
2021-09-02,11,105,8,65
2021-09-02,21,345,66,648
2021-09-02,5,164,40,360
2021-09-02,37,180,105,733
2021-09-01,25,125,26,393
2021-09-01,4,167,69,2251
2021-09-01,108,3645,351,6473
2021-09-01,58,567,141,2058
2021-09-01,17,279,12,116
2021-09-01,18,315,65,701
2021-09-01,10,628,77,966
2021-09-01,6,143,98,1254
2021-09-01,47,739,68,1530
2021-09-01,39,428,102,857
2021-09-01,5,87,25,243
2021-09-01,22,470,45,764
2021-09-01,5,215,31,728
2021-09-01,30,393,25,1722
2021-09-01,53,524,170,1577
2021-09-01,10,196,33,505
2021-09-01,19,1226,67,1246
2021-09-01,9,386,44,533
2021-09-01,21,701,84,1751
2021-09-01,8,414,23,776
2021-09-01,24,533,38,1979
2021-09-01,5,38,0,157
2021-09-01,19,235,53,814
2021-09-01,91,1609,266,1660
2021-09-01,3,49,17,209
2021-09-01,14,105,27,230
2021-09-01,62,417,101,1086
2021-09-01,1,84,12,365
2021-09-01,84,1001,252,3082
2021-09-01,30,199,85,657
2021-09-01,8,60,13,153
2021-09-01,2,51,5,213
2021-09-01,7,119,31,335
2021-09-01,15,607,75,1530
2021-09-01,37,627,94,1234
2021-09-01,7,107,21,114
2021-09-01,551,10460,798,10175
2021-09-01,14,417,72,754
2021-09-01,19,412,81,885
2021-09-01,15,345,114,1363
2021-09-01,13,906,101,1380
2021-09-01,26,598,173,1945
2021-09-01,17,178,36,498
2021-09-01,13,106,70,813
2021-09-01,251,5051,447,17880
2021-09-01,38,1066,67,1360
2021-09-01,116,1809,222,2263
2021-09-01,105,3285,250,3741
2021-09-01,0,46,13,195
2021-09-01,8,45,16,211
2021-09-01,15,157,34,568
2021-09-01,47,533,170,1661
2021-09-01,16,182,109,1140
2021-08-31,120,943,185,2233
2021-08-31,16,98,30,487
2021-08-31,64,1477,112,1483
2021-08-31,123,3077,343,3890
2021-08-31,7,118,61,592
2021-08-31,59,590,165,2157
2021-08-31,318,6554,536,13612
2021-08-31,30,824,129,1389
2021-08-31,12,866,114,1509
2021-08-31,16,434,164,1518
2021-08-31,5,47,25,302
2021-08-31,20,367,98,1054
2021-08-31,29,509,39,1053
2021-08-31,666,11746,966,11245
2021-08-31,21,208,115,1159
2021-08-31,40,699,131,1339
2021-08-31,42,590,282,2212
2021-08-31,4,748,93,1948
2021-08-31,54,553,259,2173
2021-08-31,1,59,11,298
2021-08-31,21,604,70,1852
2021-08-31,2,42,6,199
2021-08-31,30,199,49,657
2021-08-31,12,150,46,568
2021-08-31,0,83,14,291
2021-08-31,7,259,118,898
2021-08-31,82,1013,196,3074
2021-08-31,12,64,20,137
2021-08-31,30,317,25,572
2021-08-31,12,78,10,259
2021-08-31,45,453,101,1051
2021-08-31,41,233,192,1055
2021-08-31,35,690,51,1949
2021-08-31,129,1538,291,2041
2021-08-31,12,394,30,646
2021-08-31,30,956,69,1423
2021-08-31,0,59,23,224
2021-08-31,9,464,47,698
2021-08-31,7,154,12,104
2021-08-31,13,212,60,759
2021-08-31,5,165,42,597
2021-08-31,10,95,31,291
2021-08-31,60,860,65,1723
2021-08-31,44,452,83,1483
2021-08-31,33,586,75,755
2021-08-31,23,745,155,2194
2021-08-31,31,247,7,69
2021-08-31,10,204,87,1210
2021-08-31,106,3936,486,6593
2021-08-31,12,170,42,571
2021-08-31,14,335,104,1033
2021-08-31,14,93,22,238
2021-08-31,9,212,79,2124
2021-08-30,16,133,30,442
2021-08-30,155,4531,245,4127
2021-08-30,55,1270,93,1762
2021-08-30,3,154,89,1317
2021-08-30,6,197,63,2290
2021-08-30,22,775,166,1835
2021-08-30,32,927,133,1285
2021-08-30,29,534,60,805
2021-08-30,25,290,5,93
2021-08-30,5,77,10,252
2021-08-30,22,490,121,1764
2021-08-30,14,226,33,654
2021-08-30,91,1105,80,1577
2021-08-30,5,173,2,68
2021-08-30,828,12942,483,8784
2021-08-30,33,578,167,1765
2021-08-30,18,432,64,1137
2021-08-30,10,187,66,990
2021-08-30,16,916,41,583
2021-08-30,13,900,66,1382
2021-08-30,132,1804,175,1420
2021-08-30,29,996,49,1255
2021-08-30,85,270,82,776
2021-08-30,49,398,94,1125
2021-08-30,50,437,139,1334
2021-08-30,13,353,25,620
2021-08-30,10,71,24,155
2021-08-30,4,78,19,298
2021-08-30,3,68,43,419
2021-08-30,109,1115,217,3031
2021-08-30,2,32,12,154
2021-08-30,5,76,7,259
2021-08-30,24,670,62,1513
2021-08-30,12,135,36,379
2021-08-30,1,59,16,253
2021-08-30,41,784,71,1468
2021-08-30,52,573,137,1982
2021-08-30,34,720,29,730
2021-08-30,18,317,71,1127
2021-08-30,15,109,30,337
2021-08-30,16,251,61,991
2021-08-30,32,361,69,1413
2021-08-30,28,805,92,1227
2021-08-30,4,48,8,139
2021-08-30,32,349,58,843
2021-08-30,11,155,16,361
2021-08-30,49,480,145,2033
2021-08-30,432,7331,491,10031
2021-08-30,14,150,17,407
2021-08-30,176,4038,310,3544
2021-08-30,54,826,54,1658
2021-08-30,144,1051,255,2207
2021-08-30,25,178,47,713
2021-08-29,81,2106,122,1835
2021-08-29,15,91,26,351
2021-08-29,33,606,43,683
2021-08-29,122,2699,129,2407
2021-08-29,43,495,30,528
2021-08-29,14,140,6,169
2021-08-29,10,87,92,785
2021-08-29,4,37,8,95
2021-08-29,18,60,12,189
2021-08-29,18,215,79,744
2021-08-29,20,216,7,237
2021-08-29,11,113,27,321
2021-08-29,14,293,27,430
2021-08-29,30,364,11,116
2021-08-29,8,121,6,140
2021-08-29,21,246,47,562
2021-08-29,8,106,9,171
2021-08-29,4,56,5,136
2021-08-29,6,584,65,912
2021-08-29,5,73,12,175
2021-08-29,0,24,8,146
2021-08-29,57,539,48,360
2021-08-29,31,608,37,1026
2021-08-29,0,41,8,127
2021-08-29,3,26,2,68
2021-08-29,20,192,31,369
2021-08-29,3,68,7,107
2021-08-29,1,52,1,73
2021-08-29,15,134,40,454
2021-08-29,3,30,7,78
2021-08-29,29,313,17,187
2021-08-29,22,321,54,754
2021-08-29,12,229,13,327
2021-08-29,10,380,47,801
2021-08-29,30,261,60,734
2021-08-29,4,101,7,79
2021-08-29,179,3353,242,3453
2021-08-29,14,115,42,644
2021-08-29,7,63,3,68
2021-08-29,5,49,6,50
2021-08-29,27,406,22,263
2021-08-29,31,217,55,591
2021-08-29,19,518,152,1457
2021-08-29,17,117,17,221
2021-08-29,18,205,2,21
2021-08-29,41,274,97,1184
2021-08-29,105,3414,217,3709
2021-08-29,0,103,38,1149
2021-08-29,11,70,15,141
2021-08-29,4,74,42,555
2021-08-29,17,117,5,233
2021-08-29,30,330,67,641
2021-08-29,9,209,18,344
2021-08-28,4,81,24,253
2021-08-28,103,2788,195,3458
2021-08-28,3,108,57,1321
2021-08-28,44,300,93,1422
2021-08-28,148,3404,186,4210
2021-08-28,14,162,94,883
2021-08-28,123,4544,307,4072
2021-08-28,15,200,57,562
2021-08-28,8,37,22,228
2021-08-28,47,594,32,408
2021-08-28,25,738,140,1800
2021-08-28,14,82,11,132
2021-08-28,24,287,66,726
2021-08-28,25,190,82,1152
2021-08-28,14,476,55,1167
2021-08-28,2,83,6,73
2021-08-28,20,371,63,977
2021-08-28,15,73,14,278
2021-08-28,13,166,3,33
2021-08-28,14,257,60,543
2021-08-28,8,114,19,376
2021-08-28,55,721,113,1713
2021-08-28,28,133,66,473
2021-08-28,29,403,22,339
2021-08-28,65,533,163,962
2021-08-28,6,37,17,253
2021-08-28,28,236,32,392
2021-08-28,2,62,6,59
2021-08-28,6,25,6,69
2021-08-28,7,40,7,122
2021-08-28,3,49,14,140
2021-08-28,12,1310,129,1641
2021-08-28,4,43,15,149
2021-08-28,7,329,29,635
2021-08-28,22,337,58,573
2021-08-28,170,3372,568,6937
2021-08-28,6,138,20,341
2021-08-28,16,117,42,418
2021-08-28,26,138,51,492
2021-08-28,30,244,52,855
2021-08-28,18,192,82,759
2021-08-28,13,266,96,891
2021-08-28,22,122,19,213
2021-08-28,26,271,14,336
2021-08-28,3,59,35,479
2021-08-28,42,553,91,798
2021-08-28,10,91,28,371
2021-08-28,21,102,51,735
2021-08-28,72,572,166,1626
2021-08-28,26,350,14,381
2021-08-28,7,70,36,320
2021-08-28,28,726,91,1272
2021-08-28,3,51,13,141
2021-08-27,198,4799,401,4617
2021-08-27,43,1258,108,1301
2021-08-27,10,191,62,1517
2021-08-27,8,110,54,540
2021-08-27,18,140,41,352
2021-08-27,37,213,47,596
2021-08-27,5,42,34,247
2021-08-27,26,604,106,1083
2021-08-27,19,261,128,1237
2021-08-27,88,1066,76,1659
2021-08-27,27,218,94,849
2021-08-27,37,366,105,858
2021-08-27,815,10010,905,9905
2021-08-27,9,247,92,723
2021-08-27,63,648,174,1832
2021-08-27,150,1003,281,2379
2021-08-27,44,710,43,886
2021-08-27,10,842,90,1637
2021-08-27,18,784,90,1261
2021-08-27,2,85,11,232
2021-08-27,0,52,18,174
2021-08-27,11,60,13,146
2021-08-27,138,1064,240,2912
2021-08-27,1,78,32,383
2021-08-27,5,43,12,104
2021-08-27,6,119,16,223
2021-08-27,44,582,109,1021
2021-08-27,66,531,120,1074
2021-08-27,18,308,89,769
2021-08-27,73,258,150,952
2021-08-27,133,1142,404,2188
2021-08-27,29,604,87,1475
2021-08-27,17,143,43,460
2021-08-27,18,424,43,486
2021-08-27,12,264,45,737
2021-08-27,53,579,273,1975
2021-08-27,7,140,12,89
2021-08-27,18,248,50,596
2021-08-27,11,123,31,299
2021-08-27,36,230,66,659
2021-08-27,10,83,28,218
2021-08-27,32,508,74,767
2021-08-27,26,799,115,1419
2021-08-27,33,930,195,1682
2021-08-27,11,229,146,1276
2021-08-27,74,487,184,1659
2021-08-27,352,6898,571,9910
2021-08-27,139,4997,547,6640
2021-08-27,17,260,94,920
2021-08-27,15,133,48,445
2021-08-27,20,256,2,82
2021-08-27,41,338,62,772
2021-08-27,42,719,53,1210
2021-08-26,23,310,102,911
2021-08-26,9,194,117,1851
2021-08-26,156,4997,610,6413
2021-08-26,13,123,113,1226
2021-08-26,9,130,55,491
2021-08-26,31,608,249,2132
2021-08-26,84,583,171,1732
2021-08-26,23,402,98,741
2021-08-26,20,546,175,1247
2021-08-26,26,835,101,1164
2021-08-26,17,201,70,485
2021-08-26,20,217,111,835
2021-08-26,18,142,11,111
2021-08-26,16,147,46,333
2021-08-26,12,391,53,755
2021-08-26,34,994,82,1193
2021-08-26,13,470,67,586
2021-08-26,64,690,292,1753
2021-08-26,139,1128,319,1489
2021-08-26,7,97,15,190
2021-08-26,77,248,169,790
2021-08-26,22,683,79,1346
2021-08-26,64,478,127,972
2021-08-26,2,91,36,326
2021-08-26,10,104,20,208
2021-08-26,25,286,95,764
2021-08-26,81,858,88,2129
2021-08-26,9,95,101,291
2021-08-26,103,1169,260,2423
2021-08-26,57,689,56,2204
2021-08-26,7,60,3,126
2021-08-26,16,134,48,485
2021-08-26,13,725,90,1449
2021-08-26,2,41,15,193
2021-08-26,43,528,223,1770
2021-08-26,766,10101,977,8774
2021-08-26,26,273,87,843
2021-08-26,47,565,40,1641
2021-08-26,30,265,83,625
2021-08-26,51,418,117,1223
2021-08-26,15,59,14,168
2021-08-26,32,297,12,69
2021-08-26,28,313,76,536
2021-08-26,381,6541,533,12237
2021-08-26,81,1211,138,1242
2021-08-26,18,157,42,492
2021-08-26,176,3829,386,4748
2021-08-26,7,61,15,129
2021-08-26,15,115,26,308
2021-08-26,47,219,58,653
2021-08-26,20,330,170,1186
2021-08-26,132,1079,283,1834
2021-08-26,35,613,92,843
2021-08-25,234,3868,452,4805
2021-08-25,28,191,40,456
2021-08-25,398,6601,579,16996
2021-08-25,228,4980,715,7728
2021-08-25,7,135,62,574
2021-08-25,69,1505,127,1379
2021-08-25,8,48,13,247
2021-08-25,49,940,252,1805
2021-08-25,47,414,118,958
2021-08-25,32,187,49,791
2021-08-25,28,223,111,937
2021-08-25,25,267,70,592
2021-08-25,43,539,37,1555
2021-08-25,27,398,154,1288
2021-08-25,50,569,256,2279
2021-08-25,15,167,19,92
2021-08-25,1,57,24,204
2021-08-25,853,10606,1038,9578
2021-08-25,19,140,63,528
2021-08-25,27,421,60,629
2021-08-25,4,68,18,202
2021-08-25,37,313,57,680
2021-08-25,30,767,131,1525
2021-08-25,85,1138,302,2942
2021-08-25,78,293,166,927
2021-08-25,9,81,15,239
2021-08-25,9,67,22,133
2021-08-25,5,44,11,217
2021-08-25,44,439,138,1175
2021-08-25,2,101,27,234
2021-08-25,34,297,101,890
2021-08-25,78,708,53,2184
2021-08-25,169,1483,488,2129
2021-08-25,30,729,84,1631
2021-08-25,22,923,107,1377
2021-08-25,21,509,47,579
2021-08-25,36,639,99,1016
2021-08-25,50,556,236,1658
2021-08-25,39,270,79,608
2021-08-25,2,193,47,551
2021-08-25,12,96,21,305
2021-08-25,80,878,84,1722
2021-08-25,58,452,105,860
2021-08-25,45,709,184,1500
2021-08-25,38,822,196,1512
2021-08-25,31,239,9,82
2021-08-25,88,661,199,1609
2021-08-25,13,192,67,2136
2021-08-25,182,1111,347,2322
2021-08-25,10,116,44,496
2021-08-25,10,137,134,1459
2021-08-25,11,92,40,274
2021-08-25,30,246,121,1057
2021-08-24,10,194,77,1975
2021-08-24,33,212,67,639
2021-08-24,96,586,211,1804
2021-08-24,25,342,141,1172
2021-08-24,19,188,10,67
2021-08-24,48,987,250,2365
2021-08-24,54,1027,219,1679
2021-08-24,9,135,136,1311
2021-08-24,79,858,105,1723
2021-08-24,71,441,117,1309
2021-08-24,23,128,61,314
2021-08-24,49,585,108,892
2021-08-24,32,269,95,787
2021-08-24,46,546,49,1016
2021-08-24,7,149,9,118
2021-08-24,23,137,65,592
2021-08-24,17,171,65,611
2021-08-24,29,780,100,1415
2021-08-24,1,56,27,210
2021-08-24,26,711,137,1835
2021-08-24,18,1713,30,510
2021-08-24,88,715,56,1873
2021-08-24,95,283,160,935
2021-08-24,36,280,130,1067
2021-08-24,7,83,26,276
2021-08-24,70,449,135,1177
2021-08-24,63,660,319,2288
2021-08-24,1,97,18,271
2021-08-24,119,1198,318,3221
2021-08-24,9,59,20,136
2021-08-24,3,65,22,319
2021-08-24,17,335,64,679
2021-08-24,16,736,162,1892
2021-08-24,44,618,84,907
2021-08-24,84,665,254,2156
2021-08-24,925,10257,1128,10003
2021-08-24,26,460,138,1041
2021-08-24,33,323,132,959
2021-08-24,14,98,34,248
2021-08-24,46,379,182,1501
2021-08-24,48,799,241,1780
2021-08-24,5,35,32,289
2021-08-24,20,221,78,749
