"location","date","mob_idx"
"Estonia","2021-05-09","8,772972972972974"
"Estonia","2021-05-23","21,15757575757576"
"Estonia","2021-06-06","28,48"
"Estonia","2021-06-20","42,050000000000004"
"Estonia","2021-07-04","38,271428571428565"
"Estonia","2021-07-18","47,67857142857143"
"Estonia","2021-08-01","36,73793103448276"
"Estonia","2021-08-15","34,806666666666665"
"Estonia","2021-08-29","27,219354838709677"
"Estonia","2021-09-12","30,1"
"Estonia","2021-09-26","20,672727272727276"
"Estonia","2021-10-10","18,65142857142857"
"Estonia","2021-10-24","9,369230769230768"
"Estonia","2021-11-07","7,830769230769231"
"Estonia","2021-11-21","6,718181818181819"
"Estonia","2021-12-05","9,0"
"Estonia","2021-12-19","9,69767441860465"
"Estonia","2022-01-02","-0,487179487179487"
"Estonia","2022-01-16","2,0434782608695654"
"Estonia","2022-01-30","-0,9599999999999999"
"Estonia","2022-02-13","-0,25000000000000006"
"Fiji","2020-02-16","16,2"
"Fiji","2020-03-01","15,728571428571428"
"Fiji","2020-03-15","15,185714285714285"
"Fiji","2020-03-29","0,44285714285714295"
"Fiji","2020-04-12","-25,7"
"Fiji","2020-04-26","-17,37142857142857"
"Fiji","2020-05-10","-4,2"
"Fiji","2020-05-24","-1,1428571428571428"
"Fiji","2020-06-07","1,0857142857142859"
"Fiji","2020-06-21","1,7285714285714284"
"Fiji","2020-07-05","3,6857142857142855"
"Fiji","2020-07-19","4,757142857142857"
"Fiji","2020-08-02","8,3"
"Fiji","2020-08-16","10,642857142857142"
"Fiji","2020-08-30","12,25"
"Fiji","2020-09-13","11,35"
"Fiji","2020-09-27","12,857142857142858"
"Fiji","2020-10-11","8,485714285714286"
"Fiji","2020-10-25","7,957142857142857"
"Fiji","2020-11-08","7,214285714285714"
"Fiji","2020-11-22","3,371428571428571"
"Fiji","2020-12-06","6,542857142857143"
"Fiji","2020-12-20","4,5"
"Fiji","2021-01-03","3,0000000000000004"
"Fiji","2021-01-17","6,314285714285715"
"Fiji","2021-01-31","-4,128571428571429"
"Fiji","2021-02-14","-2,1142857142857143"
"Fiji","2021-02-28","2,2285714285714286"
"Fiji","2021-03-14","7,1000000000000005"
"Fiji","2021-03-28","11,185714285714285"
"Fiji","2021-04-11","8,142857142857142"
"Fiji","2021-04-25","2,2"
"Fiji","2021-05-09","-28,285714285714285"
"Fiji","2021-05-23","-30,45714285714286"
"Fiji","2021-06-06","-19,8"
"Fiji","2021-06-20","-10,471428571428572"
"Fiji","2021-07-04","-12,171428571428573"
"Fiji","2021-07-18","-12,971428571428572"
"Fiji","2021-08-01","-13,514285714285714"
"Fiji","2021-08-15","-9,157142857142857"
"Fiji","2021-08-29","-1,2285714285714284"
"Fiji","2021-09-12","-0,5571428571428574"
"Fiji","2021-09-26","4,914285714285714"
"Fiji","2021-10-10","11,299999999999999"
"Fiji","2021-10-24","16,428571428571427"
"Fiji","2021-11-07","23,942857142857143"
"Fiji","2021-11-21","22,657142857142855"
"Fiji","2021-12-05","22,085714285714285"
"Fiji","2021-12-19","26,02857142857143"
"Fiji","2022-01-02","18,5"
"Fiji","2022-01-16","4,671428571428571"
"Fiji","2022-01-30","22,114285714285717"
"Fiji","2022-02-13","24,75"
"Finland","2020-02-16","12,46086956521739"
"Finland","2020-03-01","18,17676767676768"
"Finland","2020-03-15","14,196751740139211"
"Finland","2020-03-29","-5,5107049608355085"
"Finland","2020-04-12","-12,658823529411764"
"Finland","2020-04-26","-6,137391304347826"
"Finland","2020-05-10","3,6685121107266436"
"Finland","2020-05-24","5,409059233449478"
"Finland","2020-06-07","15,790579710144927"
"Finland","2020-06-21","32,46810810810811"
"Finland","2020-07-05","31,999029126213593"
"Finland","2020-07-19","36,74175824175824"
"Finland","2020-08-02","37,67956989247312"
"Finland","2020-08-16","36,18421052631579"
"Finland","2020-08-30","21,65"
"Finland","2020-09-13","26,281632653061223"
"Finland","2020-09-27","26,884496124031006"
"Finland","2020-10-11","19,216233766233767"
"Finland","2020-10-25","11,877341389728096"
"Finland","2020-11-08","9,227440633245383"
"Finland","2020-11-22","5,928780487804879"
"Finland","2020-12-06","2,7037209302325578"
"Finland","2020-12-20","3,6929906542056075"
"Finland","2021-01-03","-6,540322580645161"
"Finland","2021-01-17","-5,066962305986696"
"Finland","2021-01-31","-3,322448979591837"
"Finland","2021-02-14","-0,8932166301969365"
"Finland","2021-02-28","1,68175519630485"
"Finland","2021-03-14","-2,027737226277372"
"Finland","2021-03-28","1,2670050761421319"
"Finland","2021-04-11","4,4322404371584705"
"Finland","2021-04-25","13,23019943019943"
"Finland","2021-05-09","15,42748538011696"
"Finland","2021-05-23","23,984386617100373"
"Finland","2021-06-06","36,97235023041475"
"Finland","2021-06-20","42,47"
"Finland","2021-07-04","49,81511627906977"
"Finland","2021-07-18","59,186419753086426"
"Finland","2021-08-01","50,12397660818714"
"Finland","2021-08-15","40,50047393364929"
"Finland","2021-08-29","32,30762331838565"
"Finland","2021-09-12","34,08163265306123"
"Finland","2021-09-26","29,406666666666666"
"Finland","2021-10-10","19,91184210526316"
"Finland","2021-10-24","14,204624277456649"
"Finland","2021-11-07","13,014525139664803"
"Finland","2021-11-21","10,782323232323233"
"Finland","2021-12-05","8,101904761904763"
"Finland","2021-12-19","8,517096018735364"
"Finland","2022-01-02","-1,7863517060367455"
"Finland","2022-01-16","-0,8127139364303178"
"Finland","2022-01-30","1,2717073170731708"
"Finland","2022-02-13","3,4122448979591833"
"France","2020-02-16","24,874285714285715"
"France","2020-03-01","17,354479097544793"
"France","2020-03-15","13,513227513227513"
"France","2020-03-29","-48,53221701272606"
"France","2020-04-12","-52,5655033557047"
"France","2020-04-26","-49,65622489959839"
"France","2020-05-10","-44,201988071570575"
"France","2020-05-24","-10,78821218074656"
"France","2020-06-07","2,0184089414858644"
"France","2020-06-21","11,094109861019193"
"France","2020-07-05","25,178729096989965"
"France","2020-07-19","46,12138964577657"
"France","2020-08-02","52,61664374140303"
"France","2020-08-16","60,897667844522964"
"France","2020-08-30","24,59412915851272"
"France","2020-09-13","29,900135317997293"
"France","2020-09-27","24,001480484522205"
"France","2020-10-11","13,622001325381046"
"France","2020-10-25","14,653289036544852"
"France","2020-11-08","-8,9877308707124"
"France","2020-11-22","-18,341338582677167"
"France","2020-12-06","-7,211687458962573"
"France","2020-12-20","0,1871947194719472"
"France","2021-01-03","-6,456332453825857"
"France","2021-01-17","-7,475675675675676"
"France","2021-01-31","-8,245951283739302"
"France","2021-02-14","-6,531398416886544"
"France","2021-02-28","5,405812417437252"
"France","2021-03-14","3,1507610853739245"
"France","2021-03-28","3,0240422721268163"
"France","2021-04-11","0,415161502966381"
"France","2021-04-25","0,13057199211045364"
"France","2021-05-09","3,786083499005964"
"France","2021-05-23","21,070525615435795"
"France","2021-06-06","30,873790322580643"
"France","2021-06-20","38,76935593220339"
"France","2021-07-04","38,940983606557374"
"France","2021-07-18","55,562229965156796"
"France","2021-08-01","64,09470712773465"
"France","2021-08-15","72,19943262411347"
"France","2021-08-29","64,95278365045807"
"France","2021-09-12","50,37968210089841"
"France","2021-09-26","40,60766598220397"
"France","2021-10-10","30,189530201342283"
"France","2021-10-24","28,484527796383123"
"France","2021-11-07","25,66034946236559"
"France","2021-11-21","17,702065289806796"
"France","2021-12-05","16,2843853820598"
"France","2021-12-19","22,558450233800937"
"France","2022-01-02","15,72774798927614"
"France","2022-01-16","10,932581287325814"
"France","2022-01-30","12,193887043189369"
"France","2022-02-13","13,137327188940093"
"Gabon","2020-02-16","12,600000000000001"
"Gabon","2020-03-01","10,471428571428572"
"Gabon","2020-03-15","10,971428571428572"
"Gabon","2020-03-29","-9,68"
"Gabon","2020-04-12","-12,466666666666667"
"Gabon","2020-04-26","-32,28235294117647"
"Gabon","2020-05-10","-14,106666666666666"
"Gabon","2020-05-24","-11,542857142857143"
"Gabon","2020-06-07","-7,385714285714285"
"Gabon","2020-06-21","-6,957142857142857"
"Gabon","2020-07-05","-2,6571428571428575"
"Gabon","2020-07-19","0,5285714285714286"
"Gabon","2020-08-02","2,814285714285714"
"Gabon","2020-08-16","9,471428571428572"
"Gabon","2020-08-30",""
"Gabon","2020-09-13","16,066666666666666"
"Gabon","2020-09-27","11,814285714285715"
"Gabon","2020-10-11","9,62857142857143"
"Gabon","2020-10-25","12,6"
"Gabon","2020-11-08","14,257142857142856"
"Gabon","2020-11-22","13,085714285714285"
"Gabon","2020-12-06","17,342857142857145"
"Gabon","2020-12-20","23,014285714285712"
"Gabon","2021-01-03","21,02857142857143"
"Gabon","2021-01-17","14,914285714285713"
"Gabon","2021-01-31","11,457142857142857"
"Gabon","2021-02-14","4,357142857142857"
"Gabon","2021-02-28","-2,1285714285714286"
"Gabon","2021-03-14","3,657142857142857"
"Gabon","2021-03-28","6,828571428571428"
"Gabon","2021-04-11","13,5"
"Gabon","2021-04-25","15,62857142857143"
"Gabon","2021-05-09","20,428571428571427"
"Gabon","2021-05-23","22,514285714285712"
"Gabon","2021-06-06","36,91428571428571"
"Gabon","2021-06-20","38,042857142857144"
"Gabon","2021-07-04","36,57142857142857"
"Gabon","2021-07-18","41,300000000000004"
"Gabon","2021-08-01","44,07142857142857"
"Gabon","2021-08-15","48,646153846153844"
"Gabon","2021-08-29","38,300000000000004"
"Gabon","2021-09-12","43,6"
"Gabon","2021-09-26","43,05714285714286"
"Gabon","2021-10-10","53,166666666666664"
"Gabon","2021-10-24","47,325"
"Gabon","2021-11-07","45,62222222222223"
"Gabon","2021-11-21","47,12"
"Gabon","2021-12-05","54,25"
"Gabon","2021-12-19","50,028571428571425"
"Gabon","2022-01-02","41,480000000000004"
"Gabon","2022-01-16","42,25714285714286"
"Gabon","2022-01-30","38,05714285714286"
"Gabon","2022-02-13","40,550000000000004"
"Georgia","2020-02-16","19,2"
"Georgia","2020-03-01","18,385714285714283"
"Georgia","2020-03-15","12,807142857142855"
"Georgia","2020-03-29","-26,964285714285715"
"Georgia","2020-04-12","-42,80714285714286"
"Georgia","2020-04-26","-51,378571428571426"
"Georgia","2020-05-10","-37,892857142857146"
"Georgia","2020-05-24","-27,4625"
"Georgia","2020-07-05","11,133333333333333"
"Georgia","2020-07-19","6,928571428571429"
"Georgia","2020-08-02","6,8500000000000005"
"Georgia","2020-08-16","7,621428571428572"
"Georgia","2020-08-30","4,914285714285714"
"Georgia","2020-09-13","14,535714285714286"
"Georgia","2020-09-27","10,85"
"Georgia","2020-10-11","7,707142857142857"
"Georgia","2020-10-25","5,185714285714285"
"Georgia","2020-11-08","-1,4285714285714288"
"Georgia","2020-11-22","-8,471428571428572"
"Georgia","2020-12-06","-16,642857142857142"
"Georgia","2020-12-20","-19,32857142857143"
"Georgia","2021-01-03","-11,335714285714285"
"Georgia","2021-01-17","-21,00714285714286"
"Georgia","2021-01-31","-17,764285714285712"
"Georgia","2021-02-14","-9,035714285714286"
"Georgia","2021-02-28","-7,071428571428571"
"Georgia","2021-03-14","0,007142857142857244"
"Georgia","2021-03-28","2,5285714285714285"
"Georgia","2021-04-11","8,72857142857143"
"Georgia","2021-04-25","12,707142857142857"
"Georgia","2021-05-09","2,4499999999999997"
"Georgia","2021-05-23","19,807142857142857"
"Georgia","2021-06-06","28,2"
"Georgia","2021-06-20","31,37142857142857"
"Georgia","2021-07-04","32,107142857142854"
"Georgia","2021-07-18","35,31428571428571"
"Georgia","2021-08-01","32,92142857142857"
"Georgia","2021-08-15","28,035714285714285"
"Georgia","2021-08-29","19,664285714285715"
"Georgia","2021-09-12","22,571428571428573"
"Georgia","2021-09-26","30,42142857142857"
"Georgia","2021-10-10","28,349999999999998"
"Georgia","2021-10-24","30,214285714285715"
"Georgia","2021-11-07","29,82857142857143"
"Georgia","2021-11-21","26,87142857142857"
"Georgia","2021-12-05","28,27857142857143"
"Georgia","2021-12-19","29,75"
"Georgia","2022-01-02","31,478571428571428"
"Georgia","2022-01-16","16,114285714285714"
"Georgia","2022-01-30","18,235714285714288"
"Georgia","2022-02-13","17,7"
"Germany","2020-02-16","22,447058823529414"
"Germany","2020-03-01","15,443697478991597"
"Germany","2020-03-15","16,46470588235294"
"Germany","2020-03-29","-13,399999999999999"
"Germany","2020-04-12","-11,212605042016806"
"Germany","2020-04-26","-6,222881355932203"
"Germany","2020-05-10","-3,077637130801688"
"Germany","2020-05-24","7,4860759493670885"
"Germany","2020-06-07","20,50822510822511"
"Germany","2020-06-21","23,032900432900433"
"Germany","2020-07-05","29,400862068965516"
"Germany","2020-07-19","32,51810344827586"
"Germany","2020-08-02","38,710344827586205"
"Germany","2020-08-16","39,35757575757576"
"Germany","2020-08-30","24,514685314685313"
"Germany","2020-09-13","33,13099415204678"
"Germany","2020-09-27","34,10336134453782"
"Germany","2020-10-11","22,311764705882354"
"Germany","2020-10-25","17,86806722689076"
"Germany","2020-11-08","6,814285714285714"
"Germany","2020-11-22","0,4630252100840336"
"Germany","2020-12-06","-1,3168067226890758"
"Germany","2020-12-20","-5,106722689075631"
"Germany","2021-01-03","-27,516806722689076"
"Germany","2021-01-17","-18,261344537815127"
"Germany","2021-01-31","-16,326050420168066"
"Germany","2021-02-14","-14,73361344537815"
"Germany","2021-02-28","0,8529411764705883"
"Germany","2021-03-14","-0,9092436974789916"
"Germany","2021-03-28","2,8218487394957985"
"Germany","2021-04-11","3,0596638655462183"
"Germany","2021-04-25","10,185714285714285"
"Germany","2021-05-09","10,937815126050419"
"Germany","2021-05-23","16,41176470588235"
"Germany","2021-06-06","33,686554621848735"
"Germany","2021-06-20","42,7890756302521"
"Germany","2021-07-04","39,28823529411765"
"Germany","2021-07-18","44,93613445378151"
"Germany","2021-08-01","50,54621848739496"
"Germany","2021-08-15","52,35966386554622"
"Germany","2021-08-29","41,40924369747899"
"Germany","2021-09-12","50,88655462184874"
"Germany","2021-09-26","42,73025210084033"
"Germany","2021-10-10","34,99579831932773"
"Germany","2021-10-24","28,741176470588233"
"Germany","2021-11-07","25,133613445378153"
"Germany","2021-11-21","16,383193277310923"
"Germany","2021-12-05","14,562184873949581"
"Germany","2021-12-19","14,850420168067227"
"Germany","2022-01-02","-0,7739495798319328"
"Germany","2022-01-16","5,1462184873949575"
"Germany","2022-01-30","7,263025210084034"
"Germany","2022-02-13","7,202941176470588"
"Ghana","2020-02-16","13,0"
"Ghana","2020-03-01","12,08095238095238"
"Ghana","2020-03-15","12,91904761904762"
"Ghana","2020-03-29","-1,5523809523809524"
"Ghana","2020-04-12","-39,785714285714285"
"Ghana","2020-04-26","-28,080952380952382"
"Ghana","2020-05-10","-10,747619047619047"
"Ghana","2020-05-24","-6,3047619047619055"
"Ghana","2020-06-07","-4,128571428571429"
"Ghana","2020-06-21","1,1761904761904762"
"Ghana","2020-07-05","2,5904761904761906"
"Ghana","2020-07-19","4,776190476190476"
"Ghana","2020-08-02","5,214285714285714"
"Ghana","2020-08-16","8,82857142857143"
"Ghana","2020-08-30","11,914285714285715"
"Ghana","2020-09-13","15,432258064516128"
"Ghana","2020-09-27","12,628571428571428"
"Ghana","2020-10-11","10,314285714285713"
"Ghana","2020-10-25","13,671428571428573"
"Ghana","2020-11-08","14,290476190476191"
"Ghana","2020-11-22","14,357142857142858"
"Ghana","2020-12-06","18,5"
"Ghana","2020-12-20","17,066666666666666"
"Ghana","2021-01-03","19,66190476190476"
"Ghana","2021-01-17","18,228571428571428"
"Ghana","2021-01-31","14,133333333333335"
"Ghana","2021-02-14","12,980952380952383"
"Ghana","2021-02-28","12,77142857142857"
"Ghana","2021-03-14","15,504761904761907"
"Ghana","2021-03-28","20,114285714285714"
"Ghana","2021-04-11","22,047619047619047"
"Ghana","2021-04-25","23,557142857142857"
"Ghana","2021-05-09","27,066666666666666"
"Ghana","2021-05-23","31,376190476190477"
"Ghana","2021-06-06","38,13333333333333"
"Ghana","2021-06-20","37,266666666666666"
"Ghana","2021-07-04","34,62857142857143"
"Ghana","2021-07-18","38,47142857142857"
"Ghana","2021-08-01","37,71904761904762"
"Ghana","2021-08-15","37,38095238095238"
"Ghana","2021-08-29","38,46190476190476"
"Ghana","2021-09-12","39,58095238095238"
"Ghana","2021-09-26","35,19047619047619"
"Ghana","2021-10-10","36,976190476190474"
"Ghana","2021-10-24","37,84761904761905"
"Ghana","2021-11-07","42,114285714285714"
"Ghana","2021-11-21","40,285714285714285"
"Ghana","2021-12-05","40,75238095238095"
"Ghana","2021-12-19","45,68095238095238"
"Ghana","2022-01-02","39,88095238095238"
"Ghana","2022-01-16","43,63333333333333"
"Ghana","2022-01-30","47,06666666666666"
"Ghana","2022-02-13","50,5"
"Greece","2020-02-16","17,7625"
"Greece","2020-03-01","22,991071428571427"
"Greece","2020-03-15","12,473214285714286"
"Greece","2020-03-29","-35,10357142857143"
"Greece","2020-04-12","-36,284684684684684"
"Greece","2020-04-26","-31,969642857142855"
"Greece","2020-05-10","-9,866071428571429"
"Greece","2020-05-24","15,182142857142859"
"Greece","2020-06-07","23,260714285714283"
"Greece","2020-06-21","30,3125"
"Greece","2020-07-05","39,144642857142856"
"Greece","2020-07-19","60,441071428571426"
"Greece","2020-08-02","78,74909090909091"
"Greece","2020-08-16","101,75779816513761"
"Greece","2020-08-30","31,285000000000004"
"Greece","2020-09-13","40,582142857142856"
"Greece","2020-09-27","43,864285714285714"
"Greece","2020-10-11","39,292857142857144"
"Greece","2020-10-25","29,3875"
"Greece","2020-11-08","11,632142857142856"
"Greece","2020-11-22","-20,25"
"Greece","2020-12-06","-19,801785714285717"
"Greece","2020-12-20","-14,048214285714286"
"Greece","2021-01-03","-9,332142857142857"
"Greece","2021-01-17","-17,189285714285713"
"Greece","2021-01-31","-12,755357142857141"
"Greece","2021-02-14","-12,153571428571428"
"Greece","2021-02-28","-11,4375"
"Greece","2021-03-14","-8,892857142857142"
"Greece","2021-03-28","-12,31607142857143"
"Greece","2021-04-11","0,7517857142857143"
"Greece","2021-04-25","8,464285714285714"
"Greece","2021-05-09","19,192857142857143"
"Greece","2021-05-23","30,869642857142857"
"Greece","2021-06-06","46,346428571428575"
"Greece","2021-06-20","57,60178571428571"
"Greece","2021-07-04","79,1375"
"Greece","2021-07-18","108,05178571428571"
"Greece","2021-08-01","128,625"
"Greece","2021-08-15","151,25892857142858"
"Greece","2021-08-29","146,44464285714284"
"Greece","2021-09-12","106,24464285714285"
"Greece","2021-09-26","94,08571428571429"
"Greece","2021-10-10","71,37857142857142"
"Greece","2021-10-24","54,63214285714286"
"Greece","2021-11-07","44,05357142857143"
"Greece","2021-11-21","28,373214285714287"
"Greece","2021-12-05","24,389285714285712"
"Greece","2021-12-19","25,3625"
"Greece","2022-01-02","27,448214285714283"
"Greece","2022-01-16","15,876785714285715"
"Greece","2022-01-30","8,9125"
"Greece","2022-02-13","16,6125"
"Guatemala","2020-02-16","17,632558139534886"
"Guatemala","2020-03-01","14,559344262295083"
"Guatemala","2020-03-15","14,640522875816993"
"Guatemala","2020-03-29","-36,02547425474255"
"Guatemala","2020-04-12","-40,69722222222222"
"Guatemala","2020-04-26","-35,924661246612466"
"Guatemala","2020-05-10","-29,46098901098901"
"Guatemala","2020-05-24","-39,45910447761194"
"Guatemala","2020-06-07","-31,373065902578798"
"Guatemala","2020-06-21","-29,285950413223137"
"Guatemala","2020-07-05","-30,345197740112997"
"Guatemala","2020-07-19","-30,063841807909604"
"Guatemala","2020-08-02","-26,496132596685083"
"Guatemala","2020-08-16","-23,015774647887326"
"Guatemala","2020-08-30","-27,54642857142857"
"Guatemala","2020-09-13","-21,143801652892563"
"Guatemala","2020-09-27","-18,71042253521127"
"Guatemala","2020-10-11","-15,67457627118644"
"Guatemala","2020-10-25","-14,676619718309858"
"Guatemala","2020-11-08","-12,392134831460675"
"Guatemala","2020-11-22","-10,654957507082152"
"Guatemala","2020-12-06","-4,488184438040346"
"Guatemala","2020-12-20","3,285380116959064"
"Guatemala","2021-01-03","-2,6697819314641746"
"Guatemala","2021-01-17","-4,7020057306590255"
"Guatemala","2021-01-31","-8,162393162393162"
"Guatemala","2021-02-14","-6,69022988505747"
"Guatemala","2021-02-28","-4,221764705882353"
"Guatemala","2021-03-14","-2,6703170028818444"
"Guatemala","2021-03-28","-0,6615384615384615"
"Guatemala","2021-04-11","-3,144311377245509"
"Guatemala","2021-04-25","-2,253958944281525"
"Guatemala","2021-05-09","1,5325373134328357"
"Guatemala","2021-05-23","5,550602409638554"
"Guatemala","2021-06-06","8,273111782477342"
"Guatemala","2021-06-20","6,339938080495356"
"Guatemala","2021-07-04","7,03641975308642"
"Guatemala","2021-07-18","10,084345047923323"
"Guatemala","2021-08-01","11,114102564102565"
"Guatemala","2021-08-15","10,006874999999999"
"Guatemala","2021-08-29","6,839506172839506"
"Guatemala","2021-09-12","8,816564417177913"
"Guatemala","2021-09-26","10,37962962962963"
"Guatemala","2021-10-10","15,860759493670885"
"Guatemala","2021-10-24","14,971986970684037"
"Guatemala","2021-11-07","20,02875816993464"
"Guatemala","2021-11-21","23,300983606557377"
"Guatemala","2021-12-05","28,535135135135135"
"Guatemala","2021-12-19","35,33494809688581"
"Guatemala","2022-01-02","28,103472222222223"
"Guatemala","2022-01-16","25,435880398671095"
"Guatemala","2022-01-30","24,380794701986755"
"Guatemala","2022-02-13","28,9390243902439"
"Guinea-Bissau","2020-02-16",""
"Guinea-Bissau","2020-03-01",""
"Guinea-Bissau","2020-03-15",""
"Guinea-Bissau","2020-03-29",""
"Guinea-Bissau","2020-04-12",""
"Guinea-Bissau","2020-04-26",""
"Guinea-Bissau","2020-05-10",""
"Guinea-Bissau","2020-05-24",""
"Guinea-Bissau","2020-06-07",""
"Guinea-Bissau","2020-06-21",""
"Guinea-Bissau","2020-07-05",""
"Guinea-Bissau","2020-07-19",""
"Guinea-Bissau","2020-08-02",""
"Guinea-Bissau","2020-08-16",""
"Guinea-Bissau","2020-09-13",""
"Guinea-Bissau","2020-09-27",""
"Guinea-Bissau","2020-10-11",""
"Guinea-Bissau","2020-10-25",""
"Guinea-Bissau","2020-11-08",""
"Guinea-Bissau","2020-11-22",""
"Guinea-Bissau","2020-12-06",""
"Guinea-Bissau","2020-12-20",""
"Guinea-Bissau","2021-01-03",""
"Guinea-Bissau","2021-01-17",""
"Guinea-Bissau","2021-01-31",""
"Guinea-Bissau","2021-02-14",""
"Guinea-Bissau","2021-02-28",""
"Guinea-Bissau","2021-03-14",""
"Guinea-Bissau","2021-03-28",""
"Guinea-Bissau","2021-04-11",""
"Guinea-Bissau","2021-04-25",""
"Guinea-Bissau","2021-05-09",""
"Guinea-Bissau","2021-05-23",""
"Guinea-Bissau","2021-06-06",""
"Guinea-Bissau","2021-06-20",""
"Guinea-Bissau","2021-07-04",""
"Guinea-Bissau","2021-07-18",""
"Guinea-Bissau","2021-08-01",""
"Guinea-Bissau","2021-08-15",""
"Guinea-Bissau","2021-08-29",""
"Guinea-Bissau","2021-09-12",""
"Guinea-Bissau","2021-09-26",""
"Guinea-Bissau","2021-10-10",""
"Guinea-Bissau","2021-10-24",""
"Guinea-Bissau","2021-11-07",""
"Guinea-Bissau","2021-11-21",""
"Guinea-Bissau","2021-12-05",""
"Guinea-Bissau","2021-12-19",""
"Guinea-Bissau","2022-01-02",""
"Guinea-Bissau","2022-01-16",""
"Guinea-Bissau","2022-01-30",""
"Guinea-Bissau","2022-02-13",""
"Haiti","2020-02-16","11,799999999999999"
"Haiti","2020-03-01","0,9714285714285713"
"Haiti","2020-03-15","10,057142857142857"
"Haiti","2020-03-29","-9,614285714285714"
"Haiti","2020-04-12","-23,304761904761904"
"Haiti","2020-04-26","-21,861904761904764"
"Haiti","2020-05-10","-19,442857142857143"
"Haiti","2020-05-24","-18,81904761904762"
"Haiti","2020-06-07","-18,8"
"Haiti","2020-06-21","-16,185714285714283"
"Haiti","2020-07-05","-14,21904761904762"
"Haiti","2020-07-19","-9,80952380952381"
"Haiti","2020-08-02","-10,176190476190476"
"Haiti","2020-08-16","-1,0476190476190477"
"Haiti","2020-08-30","-0,0461538461538464"
"Haiti","2020-09-13","1,5789473684210527"
"Haiti","2020-09-27","1,4523809523809523"
"Haiti","2020-10-11","-1,5523809523809524"
"Haiti","2020-10-25","-0,7857142857142859"
"Haiti","2020-11-08","-1,0428571428571427"
"Haiti","2020-11-22","-2,0333333333333337"
"Haiti","2020-12-06","2,0476190476190474"
"Haiti","2020-12-20","9,00952380952381"
"Haiti","2021-01-03","5,514285714285714"
"Haiti","2021-01-17","-2,3380952380952382"
"Haiti","2021-01-31","-13,552380952380954"
"Haiti","2021-02-14","-28,952380952380953"
"Haiti","2021-02-28","-13,661904761904761"
"Haiti","2021-03-14","-5,390476190476191"
"Haiti","2021-03-28","-5,109523809523809"
"Haiti","2021-04-11","-1,8380952380952382"
"Haiti","2021-04-25","2,8047619047619046"
"Haiti","2021-05-09","4,6761904761904765"
"Haiti","2021-05-23","10,77142857142857"
"Haiti","2021-06-06","17,776190476190475"
"Haiti","2021-06-20","10,142857142857142"
"Haiti","2021-07-04","4,585714285714285"
"Haiti","2021-07-18","-6,133333333333334"
"Haiti","2021-08-01","5,919047619047619"
"Haiti","2021-08-15","10,957142857142857"
"Haiti","2021-08-29","15,757142857142856"
"Haiti","2021-09-12","15,790476190476191"
"Haiti","2021-09-26","16,0"
"Haiti","2021-10-10","14,576190476190478"
"Haiti","2021-10-24","2,4761904761904763"
"Haiti","2021-11-07","-13,59047619047619"
"Haiti","2021-11-21","1,3476190476190477"
"Haiti","2021-12-05","15,59047619047619"
"Haiti","2021-12-19","21,347619047619048"
"Haiti","2022-01-02","22,238095238095237"
"Haiti","2022-01-16","16,895238095238096"
"Haiti","2022-01-30","27,814285714285717"
"Haiti","2022-02-13","26,8"
"Honduras","2020-02-16","18,504347826086956"
"Honduras","2020-03-01","12,24"
"Honduras","2020-03-15","13,121951219512194"
"Honduras","2020-03-29","-50,66458333333333"
"Honduras","2020-04-12","-56,51542857142858"
"Honduras","2020-04-26","-48,550000000000004"
"Honduras","2020-05-10","-47,39384615384615"
"Honduras","2020-05-24","-42,06009852216749"
"Honduras","2020-06-07","-39,4"
"Honduras","2020-06-21","-34,100492610837435"
"Honduras","2020-07-05","-35,95882352941177"
"Honduras","2020-07-19","-37,40588235294118"
"Honduras","2020-08-02","-35,78550724637682"
"Honduras","2020-08-16","-32,788000000000004"
"Honduras","2020-08-30","-29,7551724137931"
"Honduras","2020-09-13","-24,764285714285712"
"Honduras","2020-09-27","-21,62383419689119"
"Honduras","2020-10-11","-18,620652173913044"
"Honduras","2020-10-25","-16,285082872928175"
"Honduras","2020-11-08","-22,219251336898395"
"Honduras","2020-11-22","-19,599999999999998"
"Honduras","2020-12-06","-10,778238341968912"
"Honduras","2020-12-20","-1,8367816091954023"
"Honduras","2021-01-03","-7,0701754385964914"
"Honduras","2021-01-17","-11,989010989010989"
"Honduras","2021-01-31","-12,826881720430109"
"Honduras","2021-02-14","-11,282978723404254"
"Honduras","2021-02-28","-9,901052631578947"
"Honduras","2021-03-14","-7,722340425531915"
"Honduras","2021-03-28","-2,2539325842696627"
"Honduras","2021-04-11","-7,1617977528089884"
"Honduras","2021-04-25","-1,7355555555555555"
"Honduras","2021-05-09","2,6444444444444444"
"Honduras","2021-05-23","4,52093023255814"
"Honduras","2021-06-06","10,715294117647058"
"Honduras","2021-06-20","11,5"
"Honduras","2021-07-04","10,27142857142857"
"Honduras","2021-07-18","13,049101796407184"
"Honduras","2021-08-01","13,861818181818181"
"Honduras","2021-08-15","14,46875"
"Honduras","2021-08-29","13,721290322580646"
"Honduras","2021-09-12","15,416560509554142"
"Honduras","2021-09-26","14,103184713375795"
"Honduras","2021-10-10","11,916363636363636"
"Honduras","2021-10-24","16,464197530864197"
"Honduras","2021-11-07","16,755696202531645"
"Honduras","2021-11-21","20,674683544303797"
"Honduras","2021-12-05","19,848484848484848"
