"pango","recombinant","alias_of","parents"
"B.1.570","False","B.1.570","['B.1']"
"B.1.571","False","B.1.571","['B.1']"
"B.1.572","False","B.1.572","['B.1']"
"B.1.573","False","B.1.573","['B.1']"
"B.1.574","False","B.1.574","['B.1']"
"B.1.575","False","B.1.575","['B.1']"
"B.1.575.1","False","B.1.575.1","['B.1.575']"
"B.1.575.2","False","B.1.575.2","['B.1.575']"
"B.1.576","False","B.1.576","['B.1']"
"B.1.577","False","B.1.577","['B.1']"
"B.1.578","False","B.1.578","['B.1']"
"B.1.579","False","B.1.579","['B.1']"
"B.1.580","False","B.1.580","['B.1']"
"B.1.581","False","B.1.581","['B.1']"
"B.1.582","False","B.1.582","['B.1']"
"B.1.585","False","B.1.585","['B.1']"
"B.1.586","False","B.1.586","['B.1']"
"B.1.587","False","B.1.587","['B.1']"
"B.1.588","False","B.1.588","['B.1']"
"B.1.588.1","False","B.1.588.1","['B.1.588']"
"B.1.589","False","B.1.589","['B.1']"
"B.1.590","False","B.1.590","['B.1']"
"B.1.591","False","B.1.591","['B.1']"
"B.1.592","False","B.1.592","['B.1']"
"B.1.593","False","B.1.593","['B.1']"
"B.1.594","False","B.1.594","['B.1']"
"B.1.595","False","B.1.595","['B.1']"
"B.1.595.1","False","B.1.595.1","['B.1.595']"
"B.1.595.2","False","B.1.595.2","['B.1.595']"
"B.1.595.3","False","B.1.595.3","['B.1.595']"
"B.1.595.4","False","B.1.595.4","['B.1.595']"
"B.1.596","False","B.1.596","['B.1']"
"B.1.596.1","False","B.1.596.1","['B.1.596']"
"B.1.597","False","B.1.597","['B.1']"
"B.1.598","False","B.1.598","['B.1']"
"B.1.599","False","B.1.599","['B.1']"
"B.1.600","False","B.1.600","['B.1']"
"B.1.601","False","B.1.601","['B.1']"
"B.1.602","False","B.1.602","['B.1']"
"B.1.603","False","B.1.603","['B.1']"
"B.1.604","False","B.1.604","['B.1']"
"B.1.605","False","B.1.605","['B.1']"
"B.1.606","False","B.1.606","['B.1']"
"B.1.607","False","B.1.607","['B.1']"
"B.1.609","False","B.1.609","['B.1']"
"B.1.610","False","B.1.610","['B.1']"
"B.1.611","False","B.1.611","['B.1']"
"B.1.612","False","B.1.612","['B.1']"
"B.1.613","False","B.1.613","['B.1']"
"B.1.614","False","B.1.614","['B.1']"
"B.1.615","False","B.1.615","['B.1']"
"B.1.616","False","B.1.616","['B.1']"
"B.1.617","False","B.1.617","['B.1']"
"B.1.617.1","False","B.1.617.1","['B.1.617']"
"B.1.617.2","False","B.1.617.2","['B.1.617']"
"AY.1","False","B.1.617.2.1","['B.1.617.2']"
"AY.2","False","B.1.617.2.2","['B.1.617.2']"
"AY.3","False","B.1.617.2.3","['B.1.617.2']"
"AY.3.1","False","B.1.617.2.3.1","['AY.3']"
"AY.3.2","False","B.1.617.2.3.2","['AY.3']"
"AY.3.3","False","B.1.617.2.3.3","['AY.3']"
"AY.3.4","False","B.1.617.2.3.4","['AY.3']"
"AY.3.5","False","B.1.617.2.3.5","['AY.3']"
"AY.4","False","B.1.617.2.4","['B.1.617.2']"
"AY.4.1","False","B.1.617.2.4.1","['AY.4']"
"AY.4.2","False","B.1.617.2.4.2","['AY.4']"
"AY.4.2.1","False","B.1.617.2.4.2.1","['AY.4.2']"
"AY.4.2.2","False","B.1.617.2.4.2.2","['AY.4.2']"
"AY.4.2.3","False","B.1.617.2.4.2.3","['AY.4.2']"
"AY.4.2.4","False","B.1.617.2.4.2.4","['AY.4.2']"
"AY.4.2.5","False","B.1.617.2.4.2.5","['AY.4.2']"
"AY.4.3","False","B.1.617.2.4.3","['AY.4']"
"AY.4.4","False","B.1.617.2.4.4","['AY.4']"
"AY.4.5","False","B.1.617.2.4.5","['AY.4']"
"AY.4.6","False","B.1.617.2.4.6","['AY.4']"
"AY.4.7","False","B.1.617.2.4.7","['AY.4']"
"AY.4.8","False","B.1.617.2.4.8","['AY.4']"
"AY.4.9","False","B.1.617.2.4.9","['AY.4']"
"AY.4.10","False","B.1.617.2.4.10","['AY.4']"
"AY.4.11","False","B.1.617.2.4.11","['AY.4']"
"AY.4.12","False","B.1.617.2.4.12","['AY.4']"
"AY.4.13","False","B.1.617.2.4.13","['AY.4']"
"AY.4.14","False","B.1.617.2.4.14","['AY.4']"
"AY.4.15","False","B.1.617.2.4.15","['AY.4']"
"AY.4.16","False","B.1.617.2.4.16","['AY.4']"
"AY.4.17","False","B.1.617.2.4.17","['AY.4']"
"AY.5","False","B.1.617.2.5","['B.1.617.2']"
"AY.5.1","False","B.1.617.2.5.1","['AY.5']"
"AY.5.2","False","B.1.617.2.5.2","['AY.5']"
"AY.5.3","False","B.1.617.2.5.3","['AY.5']"
"AY.5.4","False","B.1.617.2.5.4","['AY.5']"
"AY.5.5","False","B.1.617.2.5.5","['AY.5']"
"AY.5.6","False","B.1.617.2.5.6","['AY.5']"
"AY.5.7","False","B.1.617.2.5.7","['AY.5']"
"AY.6","False","B.1.617.2.6","['B.1.617.2']"
"AY.7","False","B.1.617.2.7","['B.1.617.2']"
"AY.7.1","False","B.1.617.2.7.1","['AY.7']"
"AY.7.2","False","B.1.617.2.7.2","['AY.7']"
"AY.8","False","B.1.617.2.8","['B.1.617.2']"
"AY.9","False","B.1.617.2.9","['B.1.617.2']"
"AY.9.2","False","B.1.617.2.9.2","['AY.9']"
"AY.9.2.1","False","B.1.617.2.9.2.1","['AY.9.2']"
"AY.9.2.2","False","B.1.617.2.9.2.2","['AY.9.2']"
"AY.10","False","B.1.617.2.10","['B.1.617.2']"
"AY.11","False","B.1.617.2.11","['B.1.617.2']"
"AY.13","False","B.1.617.2.13","['B.1.617.2']"
"AY.14","False","B.1.617.2.14","['B.1.617.2']"
"AY.15","False","B.1.617.2.15","['B.1.617.2']"
"AY.16","False","B.1.617.2.16","['B.1.617.2']"
"AY.16.1","False","B.1.617.2.16.1","['AY.16']"
"AY.17","False","B.1.617.2.17","['B.1.617.2']"
"AY.18","False","B.1.617.2.18","['B.1.617.2']"
"AY.19","False","B.1.617.2.19","['B.1.617.2']"
"AY.20","False","B.1.617.2.20","['B.1.617.2']"
"AY.20.1","False","B.1.617.2.20.1","['AY.20']"
"AY.21","False","B.1.617.2.21","['B.1.617.2']"
"AY.22","False","B.1.617.2.22","['B.1.617.2']"
"AY.23","False","B.1.617.2.23","['B.1.617.2']"
"AY.23.1","False","B.1.617.2.23.1","['AY.23']"
"AY.23.2","False","B.1.617.2.23.2","['AY.23']"
"AY.24","False","B.1.617.2.24","['B.1.617.2']"
"AY.24.1","False","B.1.617.2.24.1","['AY.24']"
"AY.25","False","B.1.617.2.25","['B.1.617.2']"
"AY.25.1","False","B.1.617.2.25.1","['AY.25']"
"AY.25.1.1","False","B.1.617.2.25.1.1","['AY.25.1']"
"AY.25.1.2","False","B.1.617.2.25.1.2","['AY.25.1']"
"AY.25.2","False","B.1.617.2.25.2","['AY.25']"
"AY.25.3","False","B.1.617.2.25.3","['AY.25']"
"AY.26","False","B.1.617.2.26","['B.1.617.2']"
"AY.26.1","False","B.1.617.2.26.1","['AY.26']"
"AY.27","False","B.1.617.2.27","['B.1.617.2']"
"AY.28","False","B.1.617.2.28","['B.1.617.2']"
"AY.29","False","B.1.617.2.29","['B.1.617.2']"
"AY.29.1","False","B.1.617.2.29.1","['AY.29']"
"AY.29.2","False","B.1.617.2.29.2","['AY.29']"
"AY.30","False","B.1.617.2.30","['B.1.617.2']"
"AY.31","False","B.1.617.2.31","['B.1.617.2']"
"AY.32","False","B.1.617.2.32","['B.1.617.2']"
"AY.33","False","B.1.617.2.33","['B.1.617.2']"
"AY.33.1","False","B.1.617.2.33.1","['AY.33']"
"AY.33.2","False","B.1.617.2.33.2","['AY.33']"
"AY.34","False","B.1.617.2.34","['B.1.617.2']"
"AY.34.1","False","B.1.617.2.34.1","['AY.34']"
"AY.34.1.1","False","B.1.617.2.34.1.1","['AY.34.1']"
"AY.34.2","False","B.1.617.2.34.2","['AY.34']"
"AY.35","False","B.1.617.2.35","['B.1.617.2']"
"AY.36","False","B.1.617.2.36","['B.1.617.2']"
"AY.36.1","False","B.1.617.2.36.1","['AY.36']"
"AY.37","False","B.1.617.2.37","['B.1.617.2']"
"AY.38","False","B.1.617.2.38","['B.1.617.2']"
"AY.39","False","B.1.617.2.39","['B.1.617.2']"
"AY.39.1","False","B.1.617.2.39.1","['AY.39']"
"AY.39.1.1","False","B.1.617.2.39.1.1","['AY.39.1']"
"AY.39.1.2","False","B.1.617.2.39.1.2","['AY.39.1']"
"AY.39.1.3","False","B.1.617.2.39.1.3","['AY.39.1']"
"AY.39.1.4","False","B.1.617.2.39.1.4","['AY.39.1']"
"AY.39.2","False","B.1.617.2.39.2","['AY.39']"
"AY.39.3","False","B.1.617.2.39.3","['AY.39']"
"AY.40","False","B.1.617.2.40","['B.1.617.2']"
"AY.41","False","B.1.617.2.41","['B.1.617.2']"
"AY.42","False","B.1.617.2.42","['B.1.617.2']"
"AY.42.1","False","B.1.617.2.42.1","['AY.42']"
"AY.43","False","B.1.617.2.43","['B.1.617.2']"
"AY.43.1","False","B.1.617.2.43.1","['AY.43']"
"AY.43.2","False","B.1.617.2.43.2","['AY.43']"
"AY.43.3","False","B.1.617.2.43.3","['AY.43']"
"AY.43.4","False","B.1.617.2.43.4","['AY.43']"
"AY.43.5","False","B.1.617.2.43.5","['AY.43']"
"AY.43.6","False","B.1.617.2.43.6","['AY.43']"
"AY.43.7","False","B.1.617.2.43.7","['AY.43']"
"AY.43.8","False","B.1.617.2.43.8","['AY.43']"
"AY.43.9","False","B.1.617.2.43.9","['AY.43']"
"AY.44","False","B.1.617.2.44","['B.1.617.2']"
"AY.45","False","B.1.617.2.45","['B.1.617.2']"
"AY.46","False","B.1.617.2.46","['B.1.617.2']"
"AY.46.1","False","B.1.617.2.46.1","['AY.46']"
"AY.46.2","False","B.1.617.2.46.2","['AY.46']"
"AY.46.3","False","B.1.617.2.46.3","['AY.46']"
"AY.46.4","False","B.1.617.2.46.4","['AY.46']"
"AY.46.5","False","B.1.617.2.46.5","['AY.46']"
"AY.46.6","False","B.1.617.2.46.6","['AY.46']"
"AY.46.6.1","False","B.1.617.2.46.6.1","['AY.46.6']"
"AY.47","False","B.1.617.2.47","['B.1.617.2']"
"AY.48","False","B.1.617.2.48","['B.1.617.2']"
"AY.49","False","B.1.617.2.49","['B.1.617.2']"
"AY.50","False","B.1.617.2.50","['B.1.617.2']"
"AY.51","False","B.1.617.2.51","['B.1.617.2']"
"AY.52","False","B.1.617.2.52","['B.1.617.2']"
"AY.53","False","B.1.617.2.53","['B.1.617.2']"
"AY.54","False","B.1.617.2.54","['B.1.617.2']"
"AY.55","False","B.1.617.2.55","['B.1.617.2']"
"AY.56","False","B.1.617.2.56","['B.1.617.2']"
"AY.57","False","B.1.617.2.57","['B.1.617.2']"
"AY.58","False","B.1.617.2.58","['B.1.617.2']"
"AY.59","False","B.1.617.2.59","['B.1.617.2']"
"AY.60","False","B.1.617.2.60","['B.1.617.2']"
"AY.61","False","B.1.617.2.61","['B.1.617.2']"
"AY.62","False","B.1.617.2.62","['B.1.617.2']"
"AY.63","False","B.1.617.2.63","['B.1.617.2']"
"AY.64","False","B.1.617.2.64","['B.1.617.2']"
"AY.65","False","B.1.617.2.65","['B.1.617.2']"
"AY.66","False","B.1.617.2.66","['B.1.617.2']"
"AY.67","False","B.1.617.2.67","['B.1.617.2']"
"AY.68","False","B.1.617.2.68","['B.1.617.2']"
"AY.69","False","B.1.617.2.69","['B.1.617.2']"
"AY.70","False","B.1.617.2.70","['B.1.617.2']"
"AY.71","False","B.1.617.2.71","['B.1.617.2']"
"AY.72","False","B.1.617.2.72","['B.1.617.2']"
"AY.73","False","B.1.617.2.73","['B.1.617.2']"
"AY.74","False","B.1.617.2.74","['B.1.617.2']"
"AY.75","False","B.1.617.2.75","['B.1.617.2']"
"AY.75.2","False","B.1.617.2.75.2","['AY.75']"
"AY.75.3","False","B.1.617.2.75.3","['AY.75']"
"AY.76","False","B.1.617.2.76","['B.1.617.2']"
"AY.77","False","B.1.617.2.77","['B.1.617.2']"
"AY.78","False","B.1.617.2.78","['B.1.617.2']"
"AY.79","False","B.1.617.2.79","['B.1.617.2']"
"AY.80","False","B.1.617.2.80","['B.1.617.2']"
"AY.81","False","B.1.617.2.81","['B.1.617.2']"
"AY.82","False","B.1.617.2.82","['B.1.617.2']"
"AY.83","False","B.1.617.2.83","['B.1.617.2']"
"AY.84","False","B.1.617.2.84","['B.1.617.2']"
"AY.85","False","B.1.617.2.85","['B.1.617.2']"
"AY.86","False","B.1.617.2.86","['B.1.617.2']"
"AY.87","False","B.1.617.2.87","['B.1.617.2']"
"AY.88","False","B.1.617.2.88","['B.1.617.2']"
"AY.90","False","B.1.617.2.90","['B.1.617.2']"
"AY.91","False","B.1.617.2.91","['B.1.617.2']"
"AY.91.1","False","B.1.617.2.91.1","['AY.91']"
"AY.92","False","B.1.617.2.92","['B.1.617.2']"
"AY.93","False","B.1.617.2.93","['B.1.617.2']"
"AY.94","False","B.1.617.2.94","['B.1.617.2']"
"AY.95","False","B.1.617.2.95","['B.1.617.2']"
"AY.98","False","B.1.617.2.98","['B.1.617.2']"
"AY.98.1","False","B.1.617.2.98.1","['AY.98']"
"AY.98.1.1","False","B.1.617.2.98.1.1","['AY.98.1']"
"AY.99","False","B.1.617.2.99","['B.1.617.2']"
"AY.99.1","False","B.1.617.2.99.1","['AY.99']"
"AY.99.2","False","B.1.617.2.99.2","['AY.99']"
"AY.100","False","B.1.617.2.100","['B.1.617.2']"
"AY.101","False","B.1.617.2.101","['B.1.617.2']"
"AY.102","False","B.1.617.2.102","['B.1.617.2']"
"AY.102.1","False","B.1.617.2.102.1","['AY.102']"
"AY.102.2","False","B.1.617.2.102.2","['AY.102']"
"AY.103","False","B.1.617.2.103","['B.1.617.2']"
"AY.103.1","False","B.1.617.2.103.1","['AY.103']"
"AY.103.2","False","B.1.617.2.103.2","['AY.103']"
"AY.104","False","B.1.617.2.104","['B.1.617.2']"
"AY.105","False","B.1.617.2.105","['B.1.617.2']"
"AY.106","False","B.1.617.2.106","['B.1.617.2']"
"AY.107","False","B.1.617.2.107","['B.1.617.2']"
"AY.108","False","B.1.617.2.108","['B.1.617.2']"
"AY.109","False","B.1.617.2.109","['B.1.617.2']"
"AY.110","False","B.1.617.2.110","['B.1.617.2']"
"AY.111","False","B.1.617.2.111","['B.1.617.2']"
"AY.112","False","B.1.617.2.112","['B.1.617.2']"
"AY.112.1","False","B.1.617.2.112.1","['AY.112']"
"AY.112.2","False","B.1.617.2.112.2","['AY.112']"
"AY.112.3","False","B.1.617.2.112.3","['AY.112']"
"AY.113","False","B.1.617.2.113","['B.1.617.2']"
"AY.114","False","B.1.617.2.114","['B.1.617.2']"
"AY.116","False","B.1.617.2.116","['B.1.617.2']"
"AY.116.1","False","B.1.617.2.116.1","['AY.116']"
"AY.117","False","B.1.617.2.117","['B.1.617.2']"
"AY.118","False","B.1.617.2.118","['B.1.617.2']"
"AY.119","False","B.1.617.2.119","['B.1.617.2']"
"AY.119.1","False","B.1.617.2.119.1","['AY.119']"
"AY.119.2","False","B.1.617.2.119.2","['AY.119']"
"AY.120","False","B.1.617.2.120","['B.1.617.2']"
"AY.120.1","False","B.1.617.2.120.1","['AY.120']"
"AY.120.2","False","B.1.617.2.120.2","['AY.120']"
"AY.120.2.1","False","B.1.617.2.120.2.1","['AY.120.2']"
"AY.121","False","B.1.617.2.121","['B.1.617.2']"
"AY.121.1","False","B.1.617.2.121.1","['AY.121']"
"AY.122","False","B.1.617.2.122","['B.1.617.2']"
"AY.122.1","False","B.1.617.2.122.1","['AY.122']"
"AY.122.2","False","B.1.617.2.122.2","['AY.122']"
"AY.122.3","False","B.1.617.2.122.3","['AY.122']"
"AY.122.4","False","B.1.617.2.122.4","['AY.122']"
"AY.122.5","False","B.1.617.2.122.5","['AY.122']"
"AY.122.6","False","B.1.617.2.122.6","['AY.122']"
"AY.123","False","B.1.617.2.123","['B.1.617.2']"
"AY.123.1","False","B.1.617.2.123.1","['AY.123']"
"AY.124","False","B.1.617.2.124","['B.1.617.2']"
"AY.124.1","False","B.1.617.2.124.1","['AY.124']"
"AY.124.1.1","False","B.1.617.2.124.1.1","['AY.124.1']"
"AY.125","False","B.1.617.2.125","['B.1.617.2']"
"AY.125.1","False","B.1.617.2.125.1","['AY.125']"
"AY.126","False","B.1.617.2.126","['B.1.617.2']"
"AY.127","False","B.1.617.2.127","['B.1.617.2']"
"AY.127.1","False","B.1.617.2.127.1","['AY.127']"
"AY.127.2","False","B.1.617.2.127.2","['AY.127']"
"AY.127.3","False","B.1.617.2.127.3","['AY.127']"
"AY.128","False","B.1.617.2.128","['B.1.617.2']"
"AY.129","False","B.1.617.2.129","['B.1.617.2']"
"AY.130","False","B.1.617.2.130","['B.1.617.2']"
"AY.131","False","B.1.617.2.131","['B.1.617.2']"
"AY.132","False","B.1.617.2.132","['B.1.617.2']"
"AY.133","False","B.1.617.2.133","['B.1.617.2']"
"AY.134","False","B.1.617.2.134","['B.1.617.2']"
"B.1.617.3","False","B.1.617.3","['B.1.617']"
"B.1.618","False","B.1.618","['B.1']"
"B.1.619","False","B.1.619","['B.1']"
"B.1.619.1","False","B.1.619.1","['B.1.619']"
"B.1.620","False","B.1.620","['B.1']"
"B.1.621","False","B.1.621","['B.1']"
"B.1.621.1","False","B.1.621.1","['B.1.621']"
"BB.2","False","B.1.621.1.2","['B.1.621.1']"
"B.1.621.2","False","B.1.621.2","['B.1.621']"
"B.1.622","False","B.1.622","['B.1']"
"B.1.623","False","B.1.623","['B.1']"
"B.1.625","False","B.1.625","['B.1']"
"B.1.626","False","B.1.626","['B.1']"
"B.1.627","False","B.1.627","['B.1']"
"B.1.629","False","B.1.629","['B.1']"
"B.1.630","False","B.1.630","['B.1']"
"B.1.631","False","B.1.631","['B.1']"
"B.1.632","False","B.1.632","['B.1']"
"B.1.633","False","B.1.633","['B.1']"
"B.1.634","False","B.1.634","['B.1']"
"B.1.635","False","B.1.635","['B.1']"
"B.1.636","False","B.1.636","['B.1']"
"B.1.637","False","B.1.637","['B.1']"
"B.1.637.1","False","B.1.637.1","['B.1.637']"
"B.1.638","False","B.1.638","['B.1']"
"B.1.639","False","B.1.639","['B.1']"
"B.1.640","False","B.1.640","['B.1']"
"B.1.640.1","False","B.1.640.1","['B.1.640']"
"B.1.640.2","False","B.1.640.2","['B.1.640']"
"B.1.641","False","B.1.641","['B.1']"
"B.1.9","False","B.1.9","['B.1']"
"B.1.9.1","False","B.1.9.1","['B.1.9']"
"B.1.9.2","False","B.1.9.2","['B.1.9']"
"B.1.9.3","False","B.1.9.3","['B.1.9']"
"B.1.9.4","False","B.1.9.4","['B.1.9']"
"B.1.9.5","False","B.1.9.5","['B.1.9']"
"B.3","False","B.3","['B']"
"B.3.1","False","B.3.1","['B.3']"
"B.4","False","B.4","['B']"
"B.4.1","False","B.4.1","['B.4']"
"B.4.2","False","B.4.2","['B.4']"
"B.4.4","False","B.4.4","['B.4']"
"B.4.5","False","B.4.5","['B.4']"
"B.4.6","False","B.4.6","['B.4']"
"B.4.7","False","B.4.7","['B.4']"
"B.4.8","False","B.4.8","['B.4']"
"B.5","False","B.5","['B']"
"B.6","False","B.6","['B']"
"B.6.1","False","B.6.1","['B.6']"
"B.6.2","False","B.6.2","['B.6']"
"B.6.3","False","B.6.3","['B.6']"
"B.6.4","False","B.6.4","['B.6']"
"B.6.5","False","B.6.5","['B.6']"
"B.6.6","False","B.6.6","['B.6']"
"B.6.8","False","B.6.8","['B.6']"
"B.10","False","B.10","['B']"
"B.11","False","B.11","['B']"
"B.12","False","B.12","['B']"
"B.13","False","B.13","['B']"
"B.15","False","B.15","['B']"
"B.18","False","B.18","['B']"
"B.19","False","B.19","['B']"
"B.20","False","B.20","['B']"
"B.23","False","B.23","['B']"
"B.26","False","B.26","['B']"
"B.27","False","B.27","['B']"
"B.28","False","B.28","['B']"
"B.29","False","B.29","['B']"
"B.30","False","B.30","['B']"
"B.31","False","B.31","['B']"
"B.32","False","B.32","['B']"
"B.33","False","B.33","['B']"
"B.34","False","B.34","['B']"
"B.35","False","B.35","['B']"
"B.36","False","B.36","['B']"
"B.37","False","B.37","['B']"
"B.38","False","B.38","['B']"
"B.39","False","B.39","['B']"
"B.40","False","B.40","['B']"
"B.41","False","B.41","['B']"
"B.42","False","B.42","['B']"
"B.43","False","B.43","['B']"
"B.44","False","B.44","['B']"
"B.45","False","B.45","['B']"
"B.46","False","B.46","['B']"
"B.47","False","B.47","['B']"
"B.49","False","B.49","['B']"
"B.50","False","B.50","['B']"
"B.51","False","B.51","['B']"
"B.52","False","B.52","['B']"
"B.53","False","B.53","['B']"
"B.55","False","B.55","['B']"
"B.56","False","B.56","['B']"
"B.57","False","B.57","['B']"
"B.58","False","B.58","['B']"
"B.60","False","B.60","['B']"
"B.61","False","B.61","['B']"
"XA","True","[B.1.1.7, B.1.177]","['B.1.1.7', 'B.1.177']"
"XB","True","[B.1.634, B.1.631]","['B.1.634', 'B.1.631']"
"XC","True","[AY.29, B.1.1.7]","['AY.29', 'B.1.1.7']"
"XD","True","[B.1.617.2, BA.1]","['B.1.617.2', 'BA.1']"
"XE","True","[BA.1, BA.2]","['BA.1', 'BA.2']"
"XF","True","[B.1.617.2, BA.1]","['B.1.617.2', 'BA.1']"
"XG","True","[BA.1, BA.2]","['BA.1', 'BA.2']"
"XH","True","[BA.1, BA.2]","['BA.1', 'BA.2']"
"XJ","True","[BA.1, BA.2]","['BA.1', 'BA.2']"
"XK","True","[BA.1, BA.2]","['BA.1', 'BA.2']"
"XL","True","[BA.1, BA.2]","['BA.1', 'BA.2']"
"XM","True","[BA.1.1, BA.2]","['BA.1.1', 'BA.2']"
"XN","True","[BA.1, BA.2]","['BA.1', 'BA.2']"
"XP","True","[BA.1.1, BA.2]","['BA.1.1', 'BA.2']"
"XQ","True","[BA.1.1, BA.2]","['BA.1.1', 'BA.2']"
"XR","True","[BA.1.1, BA.2]","['BA.1.1', 'BA.2']"
"XS","True","[B.1.617.2, BA.1.1]","['B.1.617.2', 'BA.1.1']"
"XT","True","[BA.1, BA.2]","['BA.1', 'BA.2']"
"XU","True","[BA.1, BA.2]","['BA.1', 'BA.2']"
"XV","True","[BA.1, BA.2]","['BA.1', 'BA.2']"
"XW","True","[BA.1, BA.2]","['BA.1', 'BA.2']"
"XY","True","[BA.1, BA.2]","['BA.1', 'BA.2']"
"XZ","True","[BA.2, BA.1]","['BA.2', 'BA.1']"
"XAA","True","[BA.1, BA.2]","['BA.1', 'BA.2']"
"XAB","True","[BA.1, BA.2]","['BA.1', 'BA.2']"
"XAC","True","[BA.1, BA.2]","['BA.1', 'BA.2']"
"XAD","True","[BA.2, BA.1]","['BA.2', 'BA.1']"
"XAE","True","[BA.2, BA.1]","['BA.2', 'BA.1']"
"XAF","True","[BA.1, BA.2]","['BA.1', 'BA.2']"
"XAG","True","[BA.1, BA.2]","['BA.1', 'BA.2']"
"XAH","True","[BA.2, BA.1]","['BA.2', 'BA.1']"
"XAJ","True","[BA.2.12.1, BA.4]","['BA.2.12.1', 'BA.4']"
"XAK","True","[BA.1, BA.2]","['BA.1', 'BA.2']"
"XAL","True","[BA.1, BA.2]","['BA.1', 'BA.2']"
"XAM","True","[BA.1.1, BA.2.9]","['BA.1.1', 'BA.2.9']"
"XAN","True","[BA.2, BA.5.1]","['BA.2', 'BA.5.1']"
"XAP","True","[BA.2, BA.1]","['BA.2', 'BA.1']"
"XAQ","True","[BA.1, BA.2]","['BA.1', 'BA.2']"
"XAR","True","[BA.1, BA.2]","['BA.1', 'BA.2']"
"XAS","True","[BA.5, BA.2]","['BA.5', 'BA.2']"
"XAT","True","[BA.2.3.13, BA.1]","['BA.2.3.13', 'BA.1']"
"XAU","True","[BA.1.1, BA.2.9]","['BA.1.1', 'BA.2.9']"
"XAV","True","[BA.2, BA.5]","['BA.2', 'BA.5']"
"XAW","True","[BA.2, AY.122]","['BA.2', 'AY.122']"
"XAY","True","[BA.2, AY.45]","['BA.2', 'AY.45']"
"XAY.1","True","XAY.1","['XAY']"
"XAY.1.1","True","XAY.1.1","['XAY.1']"
"XAY.1.1.1","True","XAY.1.1.1","['XAY.1.1']"
"GL.1","False","XAY.1.1.1.1","['XAY.1.1.1']"
"XAY.1.1.2","True","XAY.1.1.2","['XAY.1.1']"
"XAY.1.1.3","True","XAY.1.1.3","['XAY.1.1']"
"XAY.1.2","True","XAY.1.2","['XAY.1']"
"XAY.2","True","XAY.2","['XAY']"
"XAY.2.1","True","XAY.2.1","['XAY.2']"
"XAY.2.2","True","XAY.2.2","['XAY.2']"
"XAY.2.3","True","XAY.2.3","['XAY.2']"
"XAY.3","True","XAY.3","['XAY']"
"XAZ","True","[BA.2.5, BA.5, BA.2.5]","['BA.2.5', 'BA.5', 'BA.2.5']"
"XBA","True","[AY.45, BA.2]","['AY.45', 'BA.2']"
"XBB","True","[BJ.1, BM.1.1.1]","['BJ.1', 'BM.1.1.1']"
"XBB.1","True","XBB.1","['XBB']"
"XBB.1.1","True","XBB.1.1","['XBB.1']"
"XBB.1.2","True","XBB.1.2","['XBB.1']"
"XBB.1.3","True","XBB.1.3","['XBB.1']"
"XBB.1.4","True","XBB.1.4","['XBB.1']"
"XBB.1.4.1","True","XBB.1.4.1","['XBB.1.4']"
"XBB.1.4.2","True","XBB.1.4.2","['XBB.1.4']"
"XBB.1.5","True","XBB.1.5","['XBB.1']"
"XBB.1.5.1","True","XBB.1.5.1","['XBB.1.5']"
"HJ.1","False","XBB.1.5.1.1","['XBB.1.5.1']"
"XBB.1.5.2","True","XBB.1.5.2","['XBB.1.5']"
"XBB.1.5.3","True","XBB.1.5.3","['XBB.1.5']"
"XBB.1.5.4","True","XBB.1.5.4","['XBB.1.5']"
"XBB.1.5.5","True","XBB.1.5.5","['XBB.1.5']"
"XBB.1.5.6","True","XBB.1.5.6","['XBB.1.5']"
"XBB.1.5.7","True","XBB.1.5.7","['XBB.1.5']"
"EM.1","False","XBB.1.5.7.1","['XBB.1.5.7']"
"XBB.1.5.8","True","XBB.1.5.8","['XBB.1.5']"
"XBB.1.5.9","True","XBB.1.5.9","['XBB.1.5']"
"XBB.1.5.10","True","XBB.1.5.10","['XBB.1.5']"
"XBB.1.5.11","True","XBB.1.5.11","['XBB.1.5']"
"XBB.1.5.12","True","XBB.1.5.12","['XBB.1.5']"
"XBB.1.5.13","True","XBB.1.5.13","['XBB.1.5']"
"EK.1","False","XBB.1.5.13.1","['XBB.1.5.13']"
"EK.2","False","XBB.1.5.13.2","['XBB.1.5.13']"
"EK.2.1","False","XBB.1.5.13.2.1","['EK.2']"
"EK.3","False","XBB.1.5.13.3","['XBB.1.5.13']"
"EK.4","False","XBB.1.5.13.4","['XBB.1.5.13']"
"XBB.1.5.14","True","XBB.1.5.14","['XBB.1.5']"
"EL.1","False","XBB.1.5.14.1","['XBB.1.5.14']"
"XBB.1.5.15","True","XBB.1.5.15","['XBB.1.5']"
"FD.1","False","XBB.1.5.15.1","['XBB.1.5.15']"
"FD.1.1","False","XBB.1.5.15.1.1","['FD.1']"
"FD.2","False","XBB.1.5.15.2","['XBB.1.5.15']"
"FD.2.1","False","XBB.1.5.15.2.1","['FD.2']"
"FD.3","False","XBB.1.5.15.3","['XBB.1.5.15']"
"FD.4","False","XBB.1.5.15.4","['XBB.1.5.15']"
"FD.4.1","False","XBB.1.5.15.4.1","['FD.4']"
"XBB.1.5.16","True","XBB.1.5.16","['XBB.1.5']"
"FG.1","False","XBB.1.5.16.1","['XBB.1.5.16']"
"FG.2","False","XBB.1.5.16.2","['XBB.1.5.16']"
"FG.3","False","XBB.1.5.16.3","['XBB.1.5.16']"
