"location","date","A (Lineage)","A.23.1","A.27","A.28","AA (Lineage)","AB (Lineage)","AC (Lineage)","AD (Lineage)","AE (Lineage)","AF (Lineage)","AG (Lineage)","AH (Lineage)","AJ (Lineage)","AK (Lineage)","AL (Lineage)","AM (Lineage)","AN (Lineage)","AP (Lineage)","AQ (Lineage)","AS (Lineage)","AT.1","AU (Lineage)","AV.1 (PHE VUI)","AW (Lineage)","AZ (Lineage)","Alpha (WHO VOC)","Alpha - Q.1 (WHO VOC)","Alpha - Q.2 (WHO VOC)","Alpha - Q.3 (WHO VOC)","Alpha - Q.4 (WHO VOC)","Alpha - Q.5 (WHO VOC)","Alpha - Q.6 (WHO VOC)","Alpha - Q.7 (WHO VOC)","Alpha - Q.8 (WHO VOC)","B (Lineage)","B.1.1.277 - 20B/S:626S","B.1.1.28","B.1.1.302 - 20B/S:1122L","B.1.1.318 (WHO AFM)","B.1.1.519 - 20B/S:732A","B.1.1.523 (WHO AFM)","B.1.160 - 20A/EU2","B.1.177 - 20E/EU1","B.1.214.2 (WHO AFM)","B.1.221 - 20A/S:98F","B.1.258 - 20A/S:439K","B.1.367 - 20C/S:80Y","B.1.466.2 (WHO AFM)","B.1.616","B.1.617.3 (CDC VBM)","B.1.619 (WHO AFM)","B.1.620 - 20A/S:126A","B.1.623 (PHE VUI)","B.1.630 (WHO AFM)","Beta (WHO VOC)","C (Lineage)","C.1.2 (WHO AFM)","C.16","C.36 (ECDC VUM)","C.36.3 (WHO AFM)","D (Lineage)","Delta (WHO VOC)","Delta - AY.1 (WHO VOC)","Delta - AY.2 (WHO VOC)","Delta - AY.3 (WHO VOC)","Delta - AY.4 (WHO VOC)","Delta - AY.5 (WHO VOC)","Delta - AY.6 (WHO VOC)","Delta - AY.7 (WHO VOC)","Delta - AY.8 (WHO VOC)","Delta - AY.9 (WHO VOC)","Epsilon (WHO AFM)","Eta (WHO AFM)","G (Lineage)","Gamma (WHO VOC)","Gamma - P.1.1 (WHO VOC)","Gamma - P.1.2 (WHO VOC)","Gamma - P.1.3 (WHO VOC)","Gamma - P.1.4 (WHO VOC)","Gamma - P.1.5 (WHO VOC)","Gamma - P.1.6 (WHO VOC)","Gamma - P.1.7 (WHO VOC)","Gamma - P.1.8 (WHO VOC)","Gamma - P.1.9 (WHO VOC)","Iota (WHO AFM)","K (Lineage)","Kappa (WHO AFM)","L (Lineage)","Lambda (WHO VOI)","M (Lineage)","Mu - 21H (WHO VOI)","N (Lineage)","N.7 (UY-GTI)","Other","P (Lineage)","P.6 (UY-GTI)","P.7","R.1 (WHO AFM)","R.2","S (Lineage)","Theta - P.3 (PHE VUI)","U (Lineage)","V (Lineage)","W (Lineage)","XA (Lineage)","Y (Lineage)","Z (Lineage)","Zeta - P.2 (CDC VBM)"
"World","2021-05-30","0,1393172805266841","0,0025919494051476113","0,0","0,0025919494051476113","0,0","0,0","0,0","0,0","0,0012959747025738056","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0012959747025738056","0,0","0,0","0,013607734377024961","0,00907182291801664","0,021383582592467795","0,0","0,1976361421425054","59,46320727819393","0,8579352531038593","0,07127860864155931","0,8035043155957596","0,11793369793421632","0,0","0,0032399367564345145","0,08488634301858428","0,09331017858531401","2,849848370959799","0,0","0,01555169643088567","0,0","0,2637308519737695","0,7322257069542003","0,0693346465876986","0,006479873512869029","0,038879241077214174","0,020087607889893992","0,0032399367564345145","0,010367797620590445","0,0","0,2190197247349732","0,0","0,0006479873512869028","0,0447111272387963","0,04276716518493559","0,022679557295041602","0,012311759674451157","0,9324537985018533","0,011663772323164252","0,0","0,0012959747025738056","0,01749565848474638","0,253363054353179","0,0006479873512869028","5,36663124335813","0,7127860864155932","0,9454135455275913","0,6434514398278945","8,59490422746948","0,7607371504108239","0,2222596614914077","0,3285295871024598","0,18143645836033281","0,7782328088955703","0,4710868043855784","0,21124387651953033","0,0","6,627614628962443","1,5247142375780824","0,05767087426453436","0,022031569943754697","0,030455405510484437","0,010367797620590445","0,027863456105336824","0,10238200150333066","0,0006479873512869028","0,008423835566729737","2,6735958114097613","0,0","0,14385319198569244","0,0","0,41147196806718334","0,0","0,6577071615562065","0,0032399367564345145","0,0","0,7367616184132086","0,024623519348902313","0,0","0,0006479873512869028","0,2527150670018921","0,0","0,0","0,007775848215442835","0,0012959747025738056","0,0","0,0","0,0","0,0","0,0","0,00453591145900832"
"World","2021-06-13","0,1801516590535631","0,0022613178960698295","0,0","0,0","0,0007537726320232765","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0075377263202327655","0,001507545264046553","0,016582997904512085","0,0","0,18165920431760962","40,72332021768953","0,5728672003376902","0,03241222317700089","0,6384454193237152","0,054271629505675906","0,0","0,016582997904512085","0,0610555831938854","0,04296504002532676","2,243981125533294","0,0","0,009799044216302595","0,0","0,2087950190704476","0,44924848868587275","0,07010085477816472","0,010552816848325871","0,025628269488791402","0,010552816848325871","0,0","0,0052764084241629355","0,0","0,09648289689897939","0,0","0,0","0,02939713264890778","0,059548037929838836","0,006030181056186212","0,01959808843260519","0,7537726320232765","0,015075452640465531","0,001507545264046553","0,0007537726320232765","0,016582997904512085","0,2630666485761235","0,0","9,780199900502012","1,163824943843939","2,274132030814225","1,2987502449761055","20,90814526706164","1,6582997904512082","0,7138226825260429","0,5600530655932945","0,35125804652284687","1,6696063799315577","0,18392052221367947","0,17186016010130703","0,0","6,070131005683446","1,700511057844512","0,07763858109839748","0,0075377263202327655","0,03467354107307072","0,0037688631601163827","0,026382042120814676","0,23819215171935534","0,009045271584279318","0,024874496856768125","1,5844300725129272","0,0","0,07160840004221128","0,0","0,697993457253554","0,0","1,1577947627877527","0,004522635792139659","0,0","0,6082945140427841","0,02336695159272157","0,0","0,0","0,0836687621545837","0,0","0,0","0,010552816848325871","0,0","0,0","0,0","0,0","0,0","0,0","0,003015090528093106"
"World","2021-06-27","0,17411068777364153","0,005099476210943476","0,0007284966015633537","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,00801346261719689","0,010927449023450305","0,002913986406253415","0,0","0,13258638148453036","23,60911786346517","0,2848421712112713","0,01602692523439378","0,3963021512504644","0,013841435429703721","0,0","0,0036424830078167682","0,028411367460970796","0,0072849660156335365","2,0769438110571214","0,0","0,002185489804690061","0,0","0,13987134750016392","0,2076215314455558","0,016755421835957136","0,01748391843752049","0,00801346261719689","0,0036424830078167682","0,0014569932031267075","0,00582797281250683","0,0","0,10636050382824963","0,0","0,0","0,06046521792975836","0,03788182328129439","0,004370979609380122","0,021126401445337256","0,8363140985947302","0,0072849660156335365","0,005099476210943476","0,0007284966015633537","0,004370979609380122","0,14934180332048752","0,0007284966015633537","16,838470448535357","1,8343544427365248","5,073250333287195","3,5434074700041527","29,863261187886557","1,6107059860565751","0,7911473092978022","0,8151876971493928","0,12311592566420677","1,3601031551187814","0,07357815675789872","0,15152729312517757","0,0","4,684233148052364","1,1167852901966213","0,06483619753913848","0,006556469414070184","0,06702168734382855","0,002913986406253415","0,0502662655078714","0,17483918437520488","0,013841435429703721","0,024040387851590673","0,7190261457430301","0,0","0,04298129949223787","0,0","0,5704128390241059","0,0","1,2610276173061652","0,0007284966015633537","0,0","0,6607464176179618","0,008741959218760245","0,0007284966015633537","0,0","0,024040387851590673","0,0","0,0","0,020397904843773903","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"World","2021-07-11","0,1433660847584605","0,0005389702434528589","0,0010779404869057179","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,001616910730358577","0,0","0,0005389702434528589","0,0","0,03664997655479441","9,479408641848885","0,11318375112510039","0,005928672677981449","0,18702267447814205","0,006467642921434308","0,025331601442284375","0,0210198394946615","0,009162494138698603","0,002694851217264295","1,080635338122982","0,002694851217264295","0,003233821460717154","0,0","0,059825697023267344","0,05335805410183304","0,019402928764302923","0,005928672677981449","0,008084553651792885","0,001616910730358577","0,0010779404869057179","0,003233821460717154","0,0","0,03718894679824727","0,0","0,0","0,012396315599415755","0,012935285842868616","0,0043117619476228716","0,012935285842868616","0,7130576320881324","0,008084553651792885","0,004850732191075731","0,0005389702434528589","0,001616910730358577","0,07168304237923025","0,0","26,463438953535373","2,51106236424687","8,182107265857852","4,7909064940524635","32,08921035469632","2,1650434679501345","1,1399220649027966","1,536065193840648","0,1406712335411962","1,895558346223705","0,018324988277397206","0,025331601442284375","0,0","3,2521464489945506","0,6451473814130723","0,05335805410183304","0,008084553651792885","0,0603646672667202","0,0037727917041700124","0,022636750225020076","0,1972631091037464","0,016708077547038628","0,03664997655479441","0,31206377095920534","0,0","0,009162494138698603","0,0","0,4618974986391001","0,0","1,1922021785177241","0,0","0,0","0,6036466726672021","0,001616910730358577","0,0","0,0","0,0043117619476228716","0,0","0,0","0,006467642921434308","0,0","0,0","0,0","0,0005389702434528589","0,0","0,0","0,001616910730358577"
"World","2021-07-25","0,07886727715781208","0,00033703964597355587","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0020222378758413353","0,0037074361057091144","0,0","0,0","0,019885339112439795","3,679461815093309","0,051904105479927604","0,0013481585838942235","0,0748228014061294","0,0020222378758413353","0,00033703964597355587","0,013144546192968681","0,0016851982298677795","0,00033703964597355587","0,8506880664372549","0,0","0,00033703964597355587","0,0","0,027974290615805135","0,011796387609074456","0,003370396459735559","0,00977414973323312","0,0060667136275240055","0,0","0,00033703964597355587","0,0006740792919471117","0,0","0,008088951503365341","0,0","0,0","0,008763030795312453","0,004718555043629782","0,003370396459735559","0,012133427255048011","0,20761642191971041","0,0020222378758413353","0,00033703964597355587","0,0","0,0013481585838942235","0,016177903006730682","0,0","32,154593344815154","2,407811230835083","14,014445519226426","7,700681831203804","28,02484656270117","1,9309001317825016","0,8206915379456085","2,0151600432758903","0,03572620247319692","2,142223989807921","0,007077832565444673","0,006403753273497561","0,0","1,3730995176962666","0,34243228030913275","0,014829744422836457","0,004718555043629782","0,015166784068810012","0,00033703964597355587","0,004044475751682671","0,13144546192968679","0,016851982298677792","0,01550382371478357","0,10684156777361721","0,0","0,0006740792919471117","0,0","0,27906882686610424","0,0","0,8705734055496949","0,0","0,0","0,45264424454248553","0,0010111189379206677","0,0","0,0","0,002696317167788447","0,0","0,0","0,0013481585838942235","0,0","0,0","0,0","0,0","0,0","0,0","0,0006740792919471117"
"World","2021-08-08","0,02372771534042427","0,0","0,0006844533271276232","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,00022815110904254106","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0004563022180850821","0,00638823105319115","0,0","0,0","0,018023937614360743","1,4711183511063046","0,011179404343084513","0,0004563022180850821","0,01962099537765853","0,00022815110904254106","0,0","0,0013689066542552464","0,0004563022180850821","0,0011407555452127053","1,3200823169201426","0,0","0,0015970577632977874","0,0","0,014373519869680086","0,003650417744680657","0,0006844533271276232","0,30366912613562214","0,0027378133085104927","0,0","0,0","0,0004563022180850821","0,0","0,0011407555452127053","0,0","0,0","0,007072684380318772","0,0006844533271276232","0,0004563022180850821","0,006844533271276231","0,05315920840691207","0,0013689066542552464","0,0004563022180850821","0,0","0,0","0,007985288816488937","0,0","35,89113541680926","2,6693679757977304","17,588853449416618","9,390471497081947","23,89380934780724","1,6130283409307653","0,6744146783297514","1,281524779491953","0,019164693159573448","1,551427541489279","0,0027378133085104927","0,007528986598403855","0,0","0,5863483502393305","0,161074682984034","0,009582346579786724","0,0066163821622336905","0,00433487107180828","0,00022815110904254106","0,0","0,11544446117552577","0,008213439925531479","0,005931928835106067","0,02509662199467952","0,0","0,0004563022180850821","0,0","0,11772597226595118","0,0","0,4236766094919987","0,0009126044361701642","0,0","0,666657540622305","0,0006844533271276232","0,0","0,0","0,0011407555452127053","0,0","0,0","0,0009126044361701642","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"World","2021-08-22","0,0025616245357055526","0,0002328749577914139","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0011643747889570695","0,0","0,0","0,003260249409079794","0,52210565536835","0,005588998986993934","0,0","0,00419174924024545","0,0","0,0","0,0002328749577914139","0,0002328749577914139","0,0009314998311656556","0,4133530500797597","0,0","0,0006986248733742418","0,0","0,003958874282454036","0,0006986248733742418","0,0","0,0004657499155828278","0,0013972497467484835","0,0","0,0","0,0002328749577914139","0,0","0,0011643747889570695","0,0","0,0","0,0002328749577914139","0,0002328749577914139","0,0002328749577914139","0,0009314998311656556","0,020725871243435837","0,002095874620122725","0,0002328749577914139","0,0","0,0","0,00419174924024545","0,0","39,06244541993177","1,8203835450554824","17,501950327771503","9,1836568354622","24,876168741194416","1,514618725475356","0,6508855070270018","0,9524585773668829","0,007219123691533831","1,5099612263195277","0,0004657499155828278","0,0011643747889570695","0,0","0,2796828243074881","0,077081611028958","0,005356124029202519","0,001630124704539897","0,006054748902576761","0,0006986248733742418","0,0011643747889570695","0,1038622311749706","0,005588998986993934","0,002328749577914139","0,008849248396073728","0,0","0,001630124704539897","0,0","0,09268423320098272","0,0","0,20819021226552403","0,0","0,0","1,1322380447818545","0,0002328749577914139","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"World","2021-09-05","0,00397162669886332","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0013238755662877736","0,1093521217753701","0,0013238755662877736","0,00026477511325755473","0,001059100453030219","0,0","0,0","0,0","0,0005295502265151095","0,0005295502265151095","0,23988625261134455","0,0","0,0015886506795453283","0,0","0,0005295502265151095","0,00026477511325755473","0,0015886506795453283","0,0","0,0005295502265151095","0,0","0,0","0,00026477511325755473","0,00026477511325755473","0,0005295502265151095","0,0","0,0","0,00026477511325755473","0,00026477511325755473","0,00026477511325755473","0,0013238755662877736","0,009002353850756858","0,00026477511325755473","0,0","0,0","0,0","0,0023829760193179923","0,0","34,41997039814233","1,7133597578896365","16,693541340662307","10,44564299312379","30,7859319686824","1,6469012044619904","0,7326327383836538","1,0305047407984027","0,0031773013590906565","1,2026085644158133","0,0005295502265151095","0,0005295502265151095","0,0","0,13688873355415576","0,035215090063254774","0,0015886506795453283","0,0005295502265151095","0,03018436291136124","0,0005295502265151095","0,011120554756817298","0,05878007514317714","0,001059100453030219","0,0005295502265151095","0,0005295502265151095","0,0","0,00026477511325755473","0,0","0,03706851585605766","0,0","0,1554229914821846","0,0","0,0","0,47685997897685595","0,00026477511325755473","0,0","0,0","0,0","0,0","0,0","0,00026477511325755473","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"World","2021-09-19","0,0031200815381308635","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0003466757264589848","0,08042876853848446","0,0","0,0","0,001386702905835939","0,0","0,0","0,0","0,0003466757264589848","0,0","0,14387042648047868","0,0","0,0010400271793769543","0,0","0,001386702905835939","0,003466757264589848","0,0","0,0","0,0","0,0","0,0","0,0003466757264589848","0,0","0,0003466757264589848","0,0","0,0003466757264589848","0,0","0,0003466757264589848","0,0","0,0006933514529179696","0,006240163076261727","0,0","0,0","0,0","0,0","0,0003466757264589848","0,0","33,53844980482157","1,4310773988226893","12,625929957636226","10,051862688678264","36,889764052500574","1,7219383333217775","0,681911153944823","1,0285868804038079","0,0006933514529179696","1,0802415636461966","0,005546811623343756","0,001733378632294924","0,0","0,08181547144432041","0,009013568887933605","0,0010400271793769543","0,0006933514529179696","0,014213704784818378","0,0003466757264589848","0,003466757264589848","0,034667572645898474","0,0003466757264589848","0,0010400271793769543","0,002773405811671878","0,0","0,0010400271793769543","0,0010400271793769543","0,010400271793769544","0,0","0,10400271793769544","0,0003466757264589848","0,0","0,43195795516789504","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"World","2021-10-03","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,003252402712503862","0,03333712780316459","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,018701315596897205","0,0","0,0","0,0","0,001626201356251931","0,001626201356251931","0,0","0,0008131006781259655","0,0008131006781259655","0,0","0,0008131006781259655","0,0008131006781259655","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0008131006781259655","0,0","0,0","0,0","0,0","26,89737043240694","1,32210170263282","7,574032816743369","7,15447286683037","51,73759614915519","2,196998032296359","1,2497357422796092","0,5130665278974843","0,0","1,1960710975232953","0,0","0,0008131006781259655","0,0","0,013009610850015448","0,004065503390629828","0,0","0,0","0,0","0,0","0,0","0,009757208137511587","0,0","0,0","0,0","0,0","0,0","0,0","0,003252402712503862","0,0","0,02764542305628283","0,0","0,0","0,03740263119379441","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
